Date,Curve,Povanance,Room,Replicate,Unit,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
23/02/2016,,,,,FACE4,Remark=,"""09:56:21 Launched AutoProg /User/Configs/AutoProgs/A-CiCurve""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2016,,,,,FACE4,1,10:00:42,3531.5,0,11.8872546,0.29011805,290.5122519,5.237730755,1.92850332,35.07380676,6,1.420000017,1,2.840000033,35.67338943,35.07380676,35.97288132,399.8295288,372.2137756,26.76239014,36.83093262,46.39302826,63.84700775,300.6286316,1498.892944,346.4035339,101.6263962,-2.291818619,-0.009896442,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501047719,0.005237731,308.2238068,308.8233894,239.8228657,0.191886471,5.67149827,55.80733434,18.97640173,35.3735981,5.766284274,0.263228176,3.74299495,2.023289324,0.166739177,29.52371321,0.780498388,67.64978727,366.5631441,0.02193811
23/02/2016,,,,,FACE4,2,10:03:02,3671.5,0,7.531817004,0.325145839,213.9784877,5.750523018,1.907950868,35.40968323,6,1.420000017,1,2.840000033,35.85517502,35.40968323,35.9715538,280.1081848,262.0706787,27.04259872,38.08106232,46.40933228,65.35306549,300.6688538,1499.324219,229.7181091,101.6209793,-0.781412125,-0.020623371,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501114756,0.005750523,308.5596832,309.005175,239.8918696,-0.09404015,5.777785714,56.85622942,18.77516711,35.63242912,5.849223969,0.291744593,3.869834846,1.979389123,0.185073349,21.74470347,0.816491523,68.89350411,258.4904136,0.020073985
23/02/2016,,,,,FACE4,Remark=,"""10:05:46 Warning! Large Deltas in match: CO2=-0.7, H2O=1.50""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2016,,,,,FACE4,3,10:06:05,3855,0,2.147804898,0.264957761,116.7825106,4.405952123,1.767227206,33.85166931,6,1.420000017,1,2.840000033,36.12206268,33.85166931,37.95575333,139.8641052,134.3969421,26.26806641,34.75394821,44.4234848,58.77445984,300.6990662,1499.431885,288.4317627,101.6210861,-0.070764542,-1.519784093,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50116511,0.004405952,307.0016693,309.2720627,239.9090962,0.868638141,5.29896117,52.14430757,17.39035936,34.986866,5.644264491,0.242347916,3.531733964,2.112530527,0.153348532,11.86756557,0.86893726,68.10987485,133.3759786,0.010967996
23/02/2016,,,,,FACE4,4,10:08:30,3999.5,0,0.211693504,0.296138163,76.38367894,4.558482621,1.65506499,33.10069275,6,1.420000017,1,2.840000033,35.95769501,33.10069275,37.92214584,80.8714447,79.72357178,24.91911316,33.71073151,42.52431107,57.5271492,300.6144714,1498.788574,276.1250916,101.6203384,-0.227975845,-0.623971105,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501024119,0.004558483,306.2506927,309.107695,239.8061665,0.874325875,5.080760935,49.99748095,16.28674944,34.52919388,5.502766761,0.268174532,3.425695945,2.077070816,0.169915511,7.762135305,0.958106583,69.21226058,79.62294282,0.001840146
23/02/2016,,,,,FACE4,Remark=,"""10:10:32 Warning! Large Deltas in match: CO2=0.2, H2O=-1.63""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2016,,,,,FACE4,5,10:10:51,4141,0,1.34928018,0.469526976,98.59618186,6.341121132,1.528804237,33.64453506,6,1.420000017,1,2.840000033,36.27015686,33.64453506,37.91155624,110.4120026,106.373024,24.30943298,36.50268555,40.77527618,61.22755432,300.6410217,1498.668945,184.6778259,101.6137314,-0.411615372,1.003466487,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50106837,0.006341121,306.7945351,309.4201569,239.7870259,-0.07916179,5.237978321,51.54793795,15.04525241,34.95734596,5.635043366,0.402914563,3.709174084,1.925869282,0.257064169,10.01872594,0.926890843,73.80042763,105.7316408,0.009417943
23/02/2016,,,,,FACE4,6,10:13:12,4282,0,3.891976785,0.533829967,151.1477956,7.335156956,1.582403425,34.38910675,6,1.420000017,1,2.840000033,36.65790558,34.38910675,37.92312241,179.0107422,168.7730713,24.08263016,38.1625061,39.54402924,62.6633873,300.6516113,1499.269531,206.2507782,101.60952,-0.862192154,1.125620723,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501086019,0.007335157,307.5391068,309.8079056,239.8831196,-0.641276698,5.46007735,53.73588373,15.57337763,35.52350616,5.814195291,0.449363816,3.877673926,1.936521365,0.287389075,15.35805495,0.8955682,74.42933244,166.9230119,0.017353942
23/02/2016,,,,,FACE4,7,10:16:02,4451.5,0,10.11046731,0.561906143,273.96675,7.508496864,1.55060747,34.53790665,6,1.420000017,1,2.840000033,34.03267288,34.53790665,33.01502991,339.8924255,314.995697,24.52277374,38.92372894,46.54841614,73.88388824,300.6566467,1499.630981,760.6539307,101.6044464,-1.066110611,0.168333888,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501094411,0.007508497,307.6879066,307.1826729,239.9409517,-1.139929562,5.505431402,54.1849456,15.26121666,34.28528976,5.428626749,0.469093908,3.954823931,1.473802818,0.30031428,27.83623997,0.869747595,75.33900573,310.1896651,0.024556349
