Date,Curve,Room,Povanance,Replicate,Unit,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
16/02/2016,7,6,B,1,HIE3,Remark=,"""10:15:45 B R6 01""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2016,7,6,B,1,HIE3,1,10:19:28,2734,0,8.820602313,0.299115567,325.3669759,2.376373297,0.866516687,19.66691208,6,1.420000017,1,2.840000033,20.13734055,19.66691208,20.98789978,401.1352844,381.7035217,9.564778328,14.2441473,40.63379288,60.51303101,300.3640747,1499.302734,505.8283386,100.5415649,1.316006422,0.150151238,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500606791,0.002376373,292.8169121,293.2873405,239.8884321,1.672799073,2.298645548,22.86263944,8.618492143,19.90212631,2.332428272,0.27061387,1.432128861,0.900299411,0.171482541,32.71290494,0.852407582,65.25044232,377.5106298,0.015245881
16/02/2016,7,6,B,1,HIE3,Remark=,"""10:24:00 Launched AutoProg /User/Configs/AutoProgs/A-CiCurve""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2016,7,6,B,1,HIE3,2,10:32:53,3539.5,0,8.724210093,0.344047455,330.3687011,2.818493994,0.906180894,19.9650383,6,1.420000017,1,2.840000033,20.29916573,19.9650383,20.99140549,399.8576965,380.289917,8.725206375,14.274827,36.70174026,60.045681,300.3730164,1499.712891,1212.917847,100.55159,1.616757154,0.151775345,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500621694,0.002818494,293.1150383,293.4491657,239.9540571,1.42283629,2.341537445,23.2869261,9.012099101,20.13210201,2.365878462,0.306871926,1.435356552,0.930521911,0.194821048,33.21909817,0.868728531,64.82074819,376.1428453,0.015034443
16/02/2016,7,6,B,1,HIE3,3,10:35:13,3679.5,0,7.732717143,0.346086979,219.7875925,2.866333404,0.91671312,20.01261711,6,1.420000017,1,2.840000033,20.321064,20.01261711,20.99344254,279.7498169,262.7981567,8.594360352,14.23863983,36.10288239,59.81317139,300.3594055,1499.700195,1254.936523,100.5527267,1.795681715,0.122475609,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500599009,0.002866333,293.1626171,293.471064,239.9520259,1.394245057,2.34844718,23.35538037,9.116740534,20.16684055,2.370967584,0.308493468,1.43173406,0.939233524,0.195866832,22.10024173,0.836336127,64.53871245,259.1223934,0.019259609
16/02/2016,7,6,B,1,HIE3,4,10:37:34,3820.5,0,4.212425833,0.368702868,109.261161,3.195507964,0.965138502,20.8296051,6,1.420000017,1,2.840000033,20.75484848,20.8296051,21.00596237,140.6799011,131.4275208,8.678441048,14.96536922,35.49299622,61.20521164,300.4029236,1499.516235,1281.098389,100.5506134,1.783062696,0.093680367,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500671539,0.003195508,293.9796051,293.9048485,239.9225923,1.169726269,2.469915558,24.56390343,9.598534207,20.79222679,2.464240411,0.326336276,1.504777055,0.959463356,0.20738575,10.98627676,0.831341567,64.71695916,129.4251353,0.021063558
16/02/2016,7,6,B,1,HIE3,5,10:39:54,3960,0,1.810818996,0.419425607,65.67273176,3.770126472,1.015111197,22.03688812,6,1.420000017,1,2.840000033,21.31145668,22.03688812,20.98572731,78.7696991,74.59024811,8.9448843,16.35364342,35.35287476,64.63451385,300.3313599,1500.322998,1279.887329,100.5507507,1.574246168,0.043000206,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500552266,0.003770126,295.1868881,294.4614567,240.0516743,0.782404836,2.65948232,26.44915429,10.09551087,21.6741724,2.601234547,0.36545357,1.644371123,0.956863424,0.232713179,6.603442481,0.880446619,66.01485026,73.72947148,0.016213455
16/02/2016,7,6,B,1,HIE3,6,10:42:15,4101.5,0,3.82342774,0.425770955,93.13709185,3.821093954,1.015131615,22.2259655,6,1.420000017,1,2.840000033,21.35870552,22.2259655,20.98162842,119.48909,111.0033035,9.153717995,16.66028976,36.07275391,65.65447235,300.3315125,1501.567017,1303.371094,100.5483398,1.634762526,0.018874153,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500552521,0.003821094,295.3759655,294.5087055,240.2507173,0.739083385,2.690296093,26.75624577,10.095956,21.79233551,2.620086232,0.37026158,1.675164477,0.944921754,0.235833294,9.364779964,0.839047928,66.45818895,109.1858291,0.023272075
16/02/2016,7,6,B,1,HIE3,7,10:44:35,4241,0,8.594894114,0.421113634,279.0266145,3.61895808,0.971120327,21.78920555,6,1.420000017,1,2.840000033,21.17586899,21.78920555,20.98337936,339.9602661,320.4734802,9.284367561,16.39538193,36.99876404,65.336586,300.3473511,1500.087402,1315.551392,100.5444717,1.761227369,0.042847618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500578918,0.003618958,294.9392056,294.325869,240.013979,0.876423623,2.619585342,26.05399677,9.658614839,21.48253727,2.570913567,0.366734452,1.648465015,0.922448552,0.233544245,28.05458355,0.870669905,67.01550072,316.3878792,0.018205221
16/02/2016,7,6,B,1,HIE3,8,10:47:01,4387.5,0,9.346589279,0.419793664,371.7155266,3.459975825,0.931421763,21.38985634,6,1.420000017,1,2.840000033,21.00286293,21.38985634,20.98461151,439.273407,417.711853,9.360095024,16.16121864,37.69936752,65.09204865,300.3084717,1500.123169,1316.578247,100.5455704,1.542965651,0.06362246,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500514119,0.003459976,294.5398563,294.1528629,240.0197017,0.990272503,2.55636071,25.4248964,9.263677752,21.19635963,2.526209953,0.365732967,1.624938946,0.901271007,0.232894449,37.37434964,0.889885034,67.58261396,413.2689321,0.015284646
