Date,Curve,Povanance,Room,Replicate,Unit,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
23/02/2016,72,B,6,2,HIE2,Remark=,"""09:46:09 B-R6-02""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2016,72,B,6,2,HIE2,Remark=,"""10:00:09 Launched AutoProg /User/Configs/AutoProgs/A-CiCurve""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2016,72,B,6,2,HIE2,1,10:02:57,3570,0,12.81308621,0.266339202,274.0457178,6.200900047,2.471923548,35.70292664,6,1.420000017,1,2.840000033,35.31955719,35.70292664,34.95323181,400.3844299,370.1619568,21.44093895,33.43037415,37.93068695,59.14092636,299.9441528,1498.750366,712.3366089,101.7059937,-4.618758678,-1.33448267,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499906921,0.0062009,308.8529266,308.4695572,239.8000532,-0.449534004,5.871992969,57.73497468,24.30460054,35.51124191,5.810262654,0.243503136,3.400069421,2.410193234,0.154088633,27.87209203,0.74034004,59.67441687,364.0712293,0.021001754
23/02/2016,72,B,6,2,HIE2,2,10:05:18,3711,0,8.199678585,0.281874939,200.4622679,6.09913965,2.308081852,35.5532341,6,1.420000017,1,2.840000033,35.24808502,35.5532341,34.93080139,279.1725159,259.6019897,22.78693962,34.56626129,40.47209167,61.39344788,299.9314575,1500.672363,723.4520874,101.7077179,-1.978896618,-1.418169498,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499885763,0.00609914,308.7032341,308.398085,240.1075728,-0.382036071,5.823737405,57.25954259,22.6932813,35.40065956,5.774907726,0.256424374,3.515655552,2.259252174,0.162372706,20.38855979,0.772190799,62.21110104,255.7042553,0.019949259
23/02/2016,72,B,6,2,HIE2,3,10:07:38,3850.5,0,2.243341092,0.282096294,116.2206247,5.90907933,2.237745747,35.0060463,6,1.420000017,1,2.840000033,36.05585861,35.0060463,36.90892792,140.664978,134.5870361,22.12927628,33.55220413,37.59251404,56.99742126,299.9660034,1499.827637,748.3019409,101.7076874,-0.086059093,-1.498648167,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499943339,0.005909079,308.1560463,309.2058586,239.9724165,-0.085425555,5.650262836,55.55394073,22.00173659,35.53095245,5.816584135,0.256607549,3.412517089,2.404067046,0.162490222,11.82053096,0.863535062,62.29425133,133.5206592,0.010466339
23/02/2016,72,B,6,2,HIE2,4,10:09:59,3992,0,-0.206140116,0.308887072,78.47652285,6.625028976,2.312826967,34.8690033,6,1.420000017,1,2.840000033,36.06111908,34.8690033,36.90935135,80.93883514,80.28713226,19.56973457,32.39399338,33.23464584,55.01366806,299.9199219,1499.284546,852.3834229,101.7070999,0.305962086,-1.118483067,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499866536,0.006625029,308.0190033,309.2111191,239.885522,-0.434425453,5.607526088,55.13406727,22.74007389,35.46506119,5.795475141,0.27858709,3.294699121,2.50077602,0.176607274,7.981619551,0.977448324,61.09835034,80.3851214,-0.00156681
23/02/2016,72,B,6,2,HIE2,5,10:12:20,4133,0,1.34672109,0.332301016,95.43000102,7.421290501,2.425845038,35.06857681,6,1.420000017,1,2.840000033,36.19194412,35.06857681,36.9126091,110.8090744,106.5338821,17.52695465,31.89781189,29.55030823,53.77946472,299.9640503,1498.545654,863.9247437,101.7001343,0.288086414,-1.321512699,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499940084,0.007421291,308.2185768,309.3419441,239.7672993,-0.855784478,5.669856791,55.75073063,23.85291874,35.63026047,5.848524763,0.297492224,3.244011752,2.604513011,0.188775203,9.705243918,0.895771365,59.94126783,105.8937154,0.007623131
23/02/2016,72,B,6,2,HIE2,6,10:15:52,4344.5,0,4.338417791,0.446879893,145.731852,9.48125051,2.375647288,36.48967361,6,1.420000017,1,2.840000033,36.93932724,36.48967361,36.90954208,181.3193512,169.4278717,18.66744614,36.93248367,30.20864677,59.76609039,299.9528809,1499.232422,764.4177856,101.6914673,-0.546020031,-1.680700779,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499921468,0.009481251,309.6396736,310.0893272,239.8771821,-2.01071838,6.131365743,60.2938074,23.36132373,36.71450043,6.207289837,0.386122687,3.755718455,2.451571381,0.2461372,14.81968586,0.860140959,64.81139112,167.3655957,0.01680028
23/02/2016,72,B,6,2,HIE2,7,10:18:51,4524,0,11.40443447,0.45417013,257.8253637,8.279855446,2.044873103,36.12684631,6,1.420000017,1,2.840000033,34.68722534,36.12684631,32.88341904,340.965271,312.9682922,23.08062935,38.99764633,42.2797966,71.43707275,299.9416504,1499.092773,772.4676514,101.689888,-0.588988781,-1.45456171,1,-0.219565243,2.737391472,1,0,0.159999996,111125,0.499902751,0.008279855,309.2768463,307.8372253,239.8548384,-1.673875084,6.010539391,59.10655926,20.10891292,35.40703583,5.776941229,0.391553296,3.965666288,1.811274941,0.249668984,26.21823235,0.82380666,69.15615526,307.5471703,0.025644419
23/02/2016,72,B,6,2,HIE2,8,10:21:42,4694.5,0,13.99821538,0.339436644,320.2655339,6.550267311,2.089339554,36.16677856,6,1.420000017,1,2.840000033,36.58058929,36.16677856,36.90141296,438.6603699,405.3499146,26.09490013,38.68998337,43.06411743,63.84963989,299.9664612,1500.368164,766.2681274,101.6902924,-3.183440685,-1.581049442,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499944102,0.006550267,309.3167786,309.7305893,240.0589009,-0.507576329,6.023735274,59.23608964,20.54610627,36.37368393,6.092512308,0.30319839,3.93439572,2.158116588,0.192452514,32.56789578,0.790096463,67.42278778,398.6958334,0.023672149
