Date,Curve,Room,Povanance,Replicate,Unit,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
17/02/2016,22,6,A,4,HIE4,Remark=,"""09:31:09 A-R6-04""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2016,22,6,A,4,HIE4,Remark=,"""09:41:57 Launched AutoProg /User/Configs/AutoProgs/A-CiCurve""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2016,22,6,A,4,HIE4,1,09:47:56,3779,0,15.26854338,0.654110155,320.4704354,2.901623738,0.538241118,20.22410583,6,1.420000017,1,2.840000033,18.83900642,20.22410583,17.61089897,400.7620544,368.109375,12.5841713,18.27775002,58.06435013,84.33496857,300.1896057,1500.030396,338.6304321,100.7310333,-2.906271935,-0.26010865,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50031601,0.002901624,293.3741058,291.9890064,240.0048579,1.157505325,2.379377764,23.62109953,5.343349511,19.53155613,2.279400043,0.531658351,1.841136646,0.438263397,0.341475761,32.28131811,0.870584824,81.22023754,360.8514407,0.034366351
17/02/2016,22,6,A,4,HIE4,2,09:50:17,3919.5,0,12.06207785,0.672018767,219.3434836,2.931946968,0.532099096,20.17730141,6,1.420000017,1,2.840000033,18.82846832,20.17730141,17.65258026,281.4859924,255.8753204,12.51707458,18.27070618,57.79204178,84.35688019,300.1629333,1500.119751,308.9606628,100.7297058,-1.368597984,-0.230312049,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500271556,0.002931947,293.3273014,291.9784683,240.0191548,1.14652533,2.372501954,23.55315083,5.282444656,19.50288486,2.275341611,0.54342913,1.840402858,0.434938752,0.349249781,22.09440457,0.857227978,81.47638713,250.1415863,0.03928873
17/02/2016,22,6,A,4,HIE4,3,09:52:38,4061,0,5.955393823,0.679311215,108.9705906,3.04283125,0.547221982,20.47747612,6,1.420000017,1,2.840000033,18.95628548,20.47747612,17.60274124,139.5643311,126.8886261,12.59217548,18.56144905,57.67627716,85.01750183,300.1723938,1500.982788,321.5843201,100.7292633,-1.113257408,-0.298196495,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500287323,0.003042831,293.6274761,292.1062855,240.1572407,1.066809422,2.416903071,23.9940509,5.43260185,19.7168808,2.305786227,0.548187909,1.869681089,0.436105138,0.352395425,10.97652732,0.85878927,81.33166837,124.0577171,0.039043288
17/02/2016,22,6,A,4,HIE4,4,09:54:59,4202,0,3.057220957,0.710158393,64.80534252,3.008054506,0.52214159,20.23412704,6,1.420000017,1,2.840000033,18.84582329,20.23412704,17.60757065,80.29227448,73.73809052,12.5505228,18.45213318,57.88469315,85.10370636,300.1773376,1500.760864,391.4600525,100.7314758,-1.63604641,-0.309596717,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500295563,0.003008055,293.384127,291.9958233,240.1217329,1.102492446,2.380852198,23.63563303,5.183499854,19.53997517,2.280592966,0.568101368,1.858710607,0.421882359,0.365575527,6.527937794,0.878858431,82.07895877,72.28483409,0.034714545
17/02/2016,22,6,A,4,HIE4,5,09:57:20,4343,0,4.664964521,0.727059672,87.15713206,3.070247163,0.522952557,20.30344963,6,1.420000017,1,2.840000033,18.8838768,20.30344963,17.65657425,110.3855667,100.4461136,12.52410698,18.54631615,57.62335205,85.33150482,300.2192688,1499.101074,479.9682007,100.7273407,-1.520850182,-0.308547676,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500365448,0.003070247,293.4534496,292.0338768,239.8561665,1.062397437,2.391073662,23.7380799,5.191763758,19.59366322,2.288213097,0.578865975,1.868121105,0.420091991,0.372711684,8.779106136,0.867700391,82.21074769,98.22861287,0.039042618
17/02/2016,22,6,A,4,HIE4,6,09:59:41,4483.5,0,8.452259567,0.718064412,138.4259384,3.166031037,0.544411395,20.62348557,6,1.420000017,1,2.840000033,19.05171967,20.62348557,17.69164276,180.5529938,162.6284943,12.59816742,18.80774498,57.35689163,85.62783051,300.1639099,1501.009033,579.5438843,100.7218552,-2.060080528,-0.328124702,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500273183,0.003166031,293.7734856,292.2017197,240.1614399,0.995130797,2.438762361,24.21284196,5.405096981,19.83760262,2.323118007,0.573149527,1.894350966,0.428767041,0.368921095,13.94251732,0.851178873,81.79016557,158.6106949,0.043585441
17/02/2016,22,6,A,4,HIE4,7,10:02:02,4624.5,0,14.51685834,0.700521404,265.8595967,3.117091118,0.546722977,20.58546829,6,1.420000017,1,2.840000033,19.00991058,20.58546829,17.60316277,339.4387207,308.4955139,12.61425018,18.72896004,57.57752228,85.48800659,300.1330872,1500.24231,686.612915,100.7173462,-3.732291222,-0.318095863,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500221812,0.003117091,293.7354683,292.1599106,240.0387642,1.019033769,2.433054129,24.15725018,5.42829014,19.79768944,2.317375165,0.56191746,1.886331152,0.431044013,0.361479662,26.77667304,0.861794045,81.5803832,301.5948947,0.039267603
17/02/2016,22,6,A,4,HIE4,8,10:04:23,4766,0,15.72297288,0.833307811,364.8561616,3.188689132,0.487946266,20.18539619,6,1.420000017,1,2.840000033,18.82724762,20.18539619,17.65658188,439.5959167,405.5809021,12.46820164,18.72296333,57.56422043,86.44171906,300.1541138,1500.219116,756.3759766,100.7182236,-5.557883263,-0.176364601,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500256856,0.003188689,293.3353962,291.9772476,240.0350532,1.010489306,2.373689873,23.56763046,4.844667123,19.50632191,2.275827791,0.644267867,1.885743607,0.390084184,0.416241205,36.74766446,0.899589107,83.7635601,398.1069538,0.033081868
