Date,Room,GPP,R_leaf,R_stem,R_root,R_leaf_se,R_stem_se,R_root_se,LA,LA_SE,Leafmass,Leafmass_SE,Stemmass,Stemmass_SE,Rootmass,Rootmass_SE
17/02/2016,3,0.595622972,0.041502077,0.028643858,0.029084114,0.000246059,0.000359376,9.37E-05,0.100039721,0.002860671,2.135810903,0.069150297,1.037060964,0.036004572,0.78923569,0.020349536
15/02/2016,3,0.584298949,0.04290249,0.03046906,0.03093737,0.000246059,0.000359376,9.37E-05,0.090372307,0.0027416,1.918842855,0.065146499,0.914199897,0.034021767,0.716263157,0.019803509
13/02/2016,3,0.552826601,0.042249003,0.029497563,0.029950941,0.000246059,0.000359376,9.37E-05,0.080704892,0.002622528,1.701874808,0.0611427,0.79133883,0.032038962,0.643290624,0.019257482
2/02/2016,3,0.295462045,0.043915824,0.02714684,0.027564088,0.000246059,0.000359376,9.37E-05,0.035770927,0.001518202,0.714138628,0.032397392,0.282239057,0.016190467,0.298400638,0.011997102
22/02/2016,3,0.690288375,0.040924119,0.029729034,0.030185969,0.000246059,0.000359376,9.37E-05,0.11975614,0.005007603,2.613671394,0.125001687,1.281219109,0.066921536,0.928600606,0.035187187
20/02/2016,3,0.453140754,0.04224983,0.028971384,0.029416675,0.000246059,0.000359376,9.37E-05,0.112314784,0.003963905,2.42898316,0.098076941,1.189855304,0.051958755,0.877161281,0.027904868
18/02/2016,3,0.640019596,0.042063903,0.028920287,0.029364792,0.000246059,0.000359376,9.37E-05,0.104873429,0.002920207,2.244294926,0.071152196,1.098491498,0.036995975,0.825721956,0.02062255
16/02/2016,3,0.550239324,0.041817116,0.029110677,0.029558109,0.000246059,0.000359376,9.37E-05,0.095206014,0.002801136,2.027326879,0.067148398,0.975630431,0.03501317,0.752749423,0.020076523
23/02/2016,3,0.710912443,0.04072271,0.029679511,0.030135686,0.000246059,0.000359376,9.37E-05,0.123476818,0.005529452,2.706015511,0.138464059,1.326901012,0.074402926,0.954320269,0.038828346
14/01/2016,4,0.034873779,0.04444354,0.042542267,0.036823291,0.000253208,0.000512057,0.000196272,0.005475527,0.000302132,0.103086537,0.005920943,0.025389568,0.001826592,0.037317104,0.002109027
21/01/2016,4,0.033657565,0.045509689,0.038395544,0.033234014,0.000253208,0.000512057,0.000196272,0.011623122,0.000657043,0.217361306,0.012965686,0.066583112,0.00497919,0.070074728,0.004363141
19/01/2016,4,0.072765254,0.045824473,0.04123371,0.035690644,0.000253208,0.000512057,0.000196272,0.008746037,0.00049891,0.16095588,0.009680074,0.044057527,0.003319465,0.052943451,0.003308556
17/01/2016,4,0.048690225,0.045284343,0.037753772,0.032678516,0.000253208,0.000512057,0.000196272,0.006849503,0.000390416,0.12533651,0.007508187,0.030943442,0.00232385,0.042612635,0.002613205
15/01/2016,4,0.032734812,0.045578416,0.038440314,0.033272766,0.000253208,0.000512057,0.000196272,0.005933519,0.00033156,0.110503195,0.006450025,0.027240859,0.001992345,0.039082281,0.002277086
4/02/2016,4,0.229350386,0.043662391,0.040785274,0.035302492,0.000253208,0.000512057,0.000196272,0.051601902,0.001999172,1.037210023,0.042108988,0.464848074,0.023187521,0.333598897,0.014176193
24/01/2016,4,0.062947575,0.045405483,0.040477917,0.035036453,0.000253208,0.000512057,0.000196272,0.015938748,0.000894243,0.301969444,0.017894103,0.100371491,0.007468778,0.095771645,0.005945018
22/01/2016,4,0.037822267,0.045340139,0.038395544,0.033234014,0.000253208,0.000512057,0.000196272,0.013061664,0.00073611,0.245564018,0.014608492,0.077845905,0.005809053,0.078640367,0.004890433
20/01/2016,4,0.084731513,0.045533114,0.04123371,0.035690644,0.000253208,0.000512057,0.000196272,0.01018458,0.000577977,0.189158593,0.01132288,0.055320319,0.004149328,0.06150909,0.003835848
18/01/2016,4,0.060717402,0.046430046,0.040595127,0.035137906,0.000253208,0.000512057,0.000196272,0.007307495,0.000419844,0.132753167,0.008037269,0.032794734,0.002489603,0.044377812,0.002781264
16/01/2016,4,0.038358596,0.046066522,0.038225264,0.033086625,0.000253208,0.000512057,0.000196272,0.006391511,0.000360988,0.117919852,0.006979106,0.029092151,0.002158097,0.040847458,0.002445145
5/02/2016,4,0.308116946,0.043556363,0.040835488,0.035345956,0.000253208,0.000512057,0.000196272,0.055874614,0.002111838,1.126128556,0.044629511,0.510480276,0.024958848,0.362679568,0.015050765
25/01/2016,4,0.063441925,0.045327731,0.040639688,0.035176477,0.000253208,0.000512057,0.000196272,0.01737729,0.000973309,0.330172157,0.019536909,0.111634284,0.008298641,0.104337284,0.00647231
23/01/2016,4,0.095857613,0.045316721,0.041999988,0.036353911,0.000253208,0.000512057,0.000196272,0.014500206,0.000815176,0.273766731,0.016251297,0.089108698,0.006638916,0.087206006,0.005417726
12/01/2016,4,0.029659102,0.045135754,0.03870391,0.033500927,0.000253208,0.000512057,0.000196272,0.004559543,0.000243276,0.088253222,0.00486278,0.021686985,0.001495087,0.03378675,0.001772909
10/01/2016,4,0.026303771,0.04221147,0.040259102,0.034847053,0.000253208,0.000512057,0.000196272,0.003643558,0.00018442,0.073419907,0.003804618,0.017984402,0.001163582,0.030256396,0.001436791
8/01/2016,4,0.017989326,0.039667005,0.036304282,0.031423882,0.000253208,0.000512057,0.000196272,0.002727574,0.000125564,0.058586592,0.002746455,0.014281819,0.000832076,0.026726043,0.001100673
6/02/2016,4,0.333355904,0.043473863,0.041343044,0.03578528,0.000253208,0.000512057,0.000196272,0.060147326,0.002224505,1.215047089,0.047150034,0.556112477,0.026730176,0.391760239,0.015925338
26/01/2016,4,0.115369144,0.045151667,0.041882093,0.036251865,0.000253208,0.000512057,0.000196272,0.018815833,0.001052376,0.358374869,0.021179714,0.122897076,0.009128503,0.112902923,0.006999603
24/02/2016,4,0.746286814,0.041167286,0.042609485,0.036881473,0.000253208,0.000512057,0.000196272,0.146763265,0.00745583,3.087406279,0.164045059,1.788436068,0.125664368,0.97820261,0.052532988
13/01/2016,4,0.040416601,0.045355389,0.039302382,0.034018946,0.000253208,0.000512057,0.000196272,0.005017535,0.000272704,0.09566988,0.005391862,0.023538276,0.001660839,0.035551927,0.001940968
11/01/2016,4,0.034394712,0.043257184,0.040995488,0.035484447,0.000253208,0.000512057,0.000196272,0.004101551,0.000213848,0.080836565,0.004333699,0.019835693,0.001329334,0.032021573,0.00160485
9/01/2016,4,0.015856861,0.041697332,0.039073994,0.03382126,0.000253208,0.000512057,0.000196272,0.003185566,0.000154992,0.06600325,0.003275536,0.01613311,0.000997829,0.02849122,0.001268732
7/02/2016,4,0.416811346,0.042926582,0.042051637,0.036398617,0.000253208,0.000512057,0.000196272,0.064420039,0.002337171,1.303965621,0.049670557,0.601744679,0.028501503,0.42084091,0.01679991
27/01/2016,4,0.086175178,0.045444351,0.040957225,0.035451328,0.000253208,0.000512057,0.000196272,0.020254375,0.001131442,0.386577582,0.02282252,0.134159869,0.009958366,0.121468562,0.007526895
3/02/2016,4,0.341327247,0.043244534,0.042371421,0.036675412,0.000253208,0.000512057,0.000196272,0.04732919,0.001886506,0.948291491,0.039588465,0.419215872,0.021416193,0.304518226,0.013301621
12/02/2016,4,0.626593838,0.041163516,0.04233374,0.036642797,0.000253208,0.000512057,0.000196272,0.093838223,0.00412645,1.942347748,0.090724763,0.970089143,0.053753951,0.651272966,0.035929982
10/02/2016,4,0.596050994,0.042264076,0.042831923,0.037074009,0.000253208,0.000512057,0.000196272,0.081265487,0.003288143,1.667615951,0.071457921,0.808733012,0.042013391,0.550597273,0.026802232
8/02/2016,4,0.522674933,0.042495603,0.042891113,0.037125242,0.000253208,0.000512057,0.000196272,0.068692751,0.002449837,1.392884154,0.05219108,0.647376881,0.030272831,0.449921581,0.017674482
28/01/2016,4,0.158463167,0.044365593,0.042461861,0.036753695,0.000253208,0.000512057,0.000196272,0.021692917,0.001210509,0.414780295,0.024465326,0.145422662,0.010788229,0.130034201,0.008054187
15/02/2016,4,0.692191005,0.041307231,0.042288173,0.036603355,0.000253208,0.000512057,0.000196272,0.112697327,0.00538391,2.354445444,0.119625025,1.21212334,0.071364792,0.802286505,0.049621608
13/02/2016,4,0.65820787,0.041531742,0.04277782,0.037027179,0.000253208,0.000512057,0.000196272,0.100124591,0.004545603,2.079713647,0.100358183,1.050767209,0.059624231,0.701610812,0.040493857
11/02/2016,4,0.517601714,0.041677831,0.041498799,0.035920098,0.000253208,0.000512057,0.000196272,0.087551855,0.003707297,1.80498185,0.081091342,0.889411078,0.047883671,0.60093512,0.031366107
9/02/2016,4,0.457409002,0.042688762,0.042160229,0.036492611,0.000253208,0.000512057,0.000196272,0.074979119,0.00286899,1.530250053,0.061824501,0.728054946,0.036143111,0.500259427,0.022238357
29/01/2016,4,0.154583215,0.044304981,0.04172423,0.036115223,0.000253208,0.000512057,0.000196272,0.025965629,0.001323175,0.503698827,0.026985849,0.191054864,0.012559556,0.159114872,0.00892876
16/02/2016,4,0.650345251,0.041644352,0.04234688,0.036654171,0.000253208,0.000512057,0.000196272,0.118983695,0.005803063,2.491811343,0.129258445,1.292801406,0.077235072,0.852624351,0.054185483
14/02/2016,4,0.630992029,0.041362823,0.042663789,0.036928477,0.000253208,0.000512057,0.000196272,0.106410959,0.004964756,2.217079545,0.109991604,1.131445275,0.065494511,0.751948658,0.045057732
23/02/2016,4,0.738521081,0.04124051,0.042459231,0.036751418,0.000253208,0.000512057,0.000196272,0.141026114,0.007787142,2.957675527,0.170985512,1.707590197,0.131211067,0.925497436,0.054230037
1/02/2016,4,0.208698138,0.044192579,0.041168913,0.035634558,0.000253208,0.000512057,0.000196272,0.038783766,0.001661174,0.770454425,0.034547418,0.327951469,0.017873538,0.246356884,0.011552476
30/01/2016,4,0.192872838,0.044233049,0.041784653,0.036167524,0.000253208,0.000512057,0.000196272,0.030238341,0.001435841,0.59261736,0.029506372,0.236687065,0.014330884,0.188195543,0.009803332
17/02/2016,4,0.706969694,0.041283342,0.042142524,0.036477286,0.000253208,0.000512057,0.000196272,0.125270064,0.006222216,2.629177241,0.138891866,1.373479472,0.083105352,0.902962197,0.058749358
18/02/2016,4,0.754472644,0.041334021,0.042050481,0.036397617,0.000253208,0.000512057,0.000196272,0.131556432,0.006641369,2.76654314,0.148525287,1.454157537,0.088975632,0.953300044,0.063313233
2/02/2016,4,0.350970101,0.043243596,0.042572248,0.036849242,0.000253208,0.000512057,0.000196272,0.043056478,0.00177384,0.859372958,0.037067941,0.373583671,0.019644866,0.275437555,0.012427049
31/01/2016,4,0.260020378,0.043750294,0.042258429,0.03657761,0.000253208,0.000512057,0.000196272,0.034511053,0.001548507,0.681535893,0.032026895,0.282319267,0.016102211,0.217276214,0.010677904
22/02/2016,4,0.734826387,0.041269964,0.042441014,0.03673565,0.000253208,0.000512057,0.000196272,0.139132177,0.007557988,2.919449049,0.166493467,1.656903665,0.12276398,0.931057958,0.056046676
20/02/2016,4,0.522390456,0.041825075,0.04110858,0.035582336,0.000253208,0.000512057,0.000196272,0.135344305,0.007099678,2.842996095,0.157509377,1.555530601,0.105869806,0.942179001,0.059679955
21/02/2016,4,0.614299714,0.041432458,0.041891521,0.036260026,0.000253208,0.000512057,0.000196272,0.137238241,0.007328833,2.881222572,0.162001422,1.606217133,0.114316893,0.936618479,0.057863315
19/02/2016,4,0.760927964,0.041271293,0.042629503,0.0368988,0.000253208,0.000512057,0.000196272,0.133450368,0.006870524,2.804769617,0.153017332,1.504844069,0.097422719,0.947739522,0.061496594
8/01/2016,5,0.01478858,0.04046201,0.039101544,0.047950556,0.000208064,8.58E-05,0.000146488,0.002727574,0.000125564,0.058586592,0.002746455,0.014281819,0.000832076,0.026726043,0.001100673
17/01/2016,5,0.036174686,0.034278793,0.035929156,0.04406023,0.000208064,8.58E-05,0.000146488,0.006142694,0.000292932,0.152148466,0.007010335,0.048847236,0.002809659,0.037517064,0.001865185
9/01/2016,5,0.012681896,0.039870556,0.038542659,0.04726519,0.000208064,8.58E-05,0.000146488,0.003107032,0.000144161,0.068982356,0.003220219,0.01812242,0.001051808,0.027925045,0.001185618
18/01/2016,5,0.04413213,0.034272887,0.038415492,0.047109245,0.000208064,8.58E-05,0.000146488,0.006522152,0.000311528,0.16254423,0.0074841,0.052687838,0.003029391,0.038716066,0.001950131
16/01/2016,5,0.028901875,0.038264181,0.036489575,0.044747476,0.000208064,8.58E-05,0.000146488,0.005763236,0.000274336,0.141752702,0.006536571,0.045006634,0.002589928,0.036318061,0.001780239
14/01/2016,5,0.026801615,0.038611171,0.039587665,0.04854669,0.000208064,8.58E-05,0.000146488,0.005004321,0.000237143,0.120961175,0.005589042,0.03732543,0.002150465,0.033920057,0.001610348
28/01/2016,5,0.123638887,0.040511845,0.040955405,0.050223962,0.000208064,8.58E-05,0.000146488,0.020644609,0.001000551,0.45036975,0.021529469,0.207881412,0.011966977,0.121392526,0.006267861
15/01/2016,5,0.023844222,0.038873828,0.040665428,0.04986836,0.000208064,8.58E-05,0.000146488,0.005383779,0.000255739,0.131356939,0.006062806,0.041166032,0.002370196,0.035119059,0.001695294
10/01/2016,5,0.020896043,0.039248758,0.038773806,0.047548648,0.000208064,8.58E-05,0.000146488,0.00348649,0.000162757,0.07937812,0.003693984,0.021963022,0.001271539,0.029124047,0.001270564
19/01/2016,5,0.052198363,0.035334535,0.040568248,0.049749188,0.000208064,8.58E-05,0.000146488,0.007934398,0.000380431,0.191326782,0.008888636,0.068207196,0.003923149,0.046983712,0.002381904
11/01/2016,5,0.026914272,0.038931569,0.040072527,0.04914128,0.000208064,8.58E-05,0.000146488,0.003865947,0.000181354,0.089773883,0.004167748,0.025803624,0.001491271,0.03032305,0.00135551
20/01/2016,5,0.061487413,0.03579996,0.040568248,0.049749188,0.000208064,8.58E-05,0.000146488,0.009346643,0.000449333,0.220109334,0.010293173,0.083726553,0.004816908,0.055251358,0.002813677
29/01/2016,5,0.117003865,0.041007944,0.039661529,0.04863727,0.000208064,8.58E-05,0.000146488,0.023585437,0.001097311,0.511381931,0.023467987,0.248004067,0.013622935,0.140332705,0.006937756
27/01/2016,5,0.066253683,0.041021406,0.039074305,0.047917153,0.000208064,8.58E-05,0.000146488,0.019232363,0.000931649,0.421587198,0.020124932,0.192362055,0.011073219,0.11312488,0.005836088
5/02/2016,5,0.199217684,0.041600753,0.039580072,0.048537379,0.000208064,8.58E-05,0.000146488,0.044171235,0.001774631,0.938467194,0.037037615,0.528862653,0.025214637,0.272913959,0.011627026
3/02/2016,5,0.226546474,0.041486197,0.040869762,0.050118937,0.000208064,8.58E-05,0.000146488,0.038289579,0.001581111,0.816442833,0.033160578,0.448617343,0.021902722,0.235033601,0.010287234
12/01/2016,5,0.02256611,0.038987311,0.039151684,0.048012043,0.000208064,8.58E-05,0.000146488,0.004245405,0.00019995,0.100169647,0.004641513,0.029644226,0.001711002,0.031522052,0.001440456
21/01/2016,5,0.025290105,0.040003729,0.038647092,0.047393257,0.000208064,8.58E-05,0.000146488,0.010758889,0.000518235,0.248891886,0.01169771,0.09924591,0.005710667,0.063519004,0.00324545
30/01/2016,5,0.138695472,0.041062969,0.040310457,0.049433056,0.000208064,8.58E-05,0.000146488,0.026526266,0.001194071,0.572394111,0.025406505,0.288126722,0.015278892,0.159272884,0.007607652
8/02/2016,5,0.337842431,0.041423566,0.040670302,0.049874337,0.000208064,8.58E-05,0.000146488,0.05299372,0.002064911,1.121503735,0.04285317,0.649230618,0.030182509,0.329734496,0.013636713
6/02/2016,5,0.2181925,0.041767535,0.039366937,0.04827601,0.000208064,8.58E-05,0.000146488,0.047112064,0.001871391,0.999479374,0.038976133,0.568985308,0.026870594,0.291854138,0.012296921
4/02/2016,5,0.151260374,0.041853217,0.038811952,0.047595426,0.000208064,8.58E-05,0.000146488,0.041230407,0.001677871,0.877455013,0.035099097,0.488739998,0.023558679,0.25397378,0.01095713
13/01/2016,5,0.030645299,0.038615014,0.039486445,0.048422563,0.000208064,8.58E-05,0.000146488,0.004624863,0.000218546,0.110565411,0.005115277,0.033484828,0.001930733,0.032721054,0.001525402
22/01/2016,5,0.028608949,0.04029325,0.038647092,0.047393257,0.000208064,8.58E-05,0.000146488,0.012171135,0.000587137,0.277674438,0.013102247,0.114765268,0.006604425,0.07178665,0.003677223
31/01/2016,5,0.183763929,0.04110388,0.040227387,0.049331187,0.000208064,8.58E-05,0.000146488,0.029467094,0.001290831,0.633406292,0.027345024,0.328249377,0.01693485,0.178213063,0.008277548
9/02/2016,5,0.293488711,0.041831431,0.039009598,0.047837802,0.000208064,8.58E-05,0.000146488,0.056385499,0.002791839,1.19841595,0.060041952,0.704063516,0.043325595,0.354621435,0.019378129
7/02/2016,5,0.270218851,0.04146634,0.04046874,0.04962716,0.000208064,8.58E-05,0.000146488,0.050052892,0.001968151,1.060491555,0.040914651,0.609107963,0.028526551,0.310794317,0.012966817
16/02/2016,5,0.380961237,0.041637926,0.039618872,0.048584959,0.000208064,8.58E-05,0.000146488,0.080127952,0.007880335,1.73680145,0.180363432,1.087893803,0.135327197,0.528830006,0.059568041
25/01/2016,5,0.049285724,0.040860084,0.038674072,0.047426343,0.000208064,8.58E-05,0.000146488,0.016407872,0.000793844,0.364022094,0.017315858,0.16132334,0.009285701,0.096589588,0.004972542
23/01/2016,5,0.07508198,0.040201645,0.03922964,0.048107641,0.000208064,8.58E-05,0.000146488,0.01358338,0.00065604,0.30645699,0.014506784,0.130284625,0.007498184,0.080054296,0.004108996
1/02/2016,5,0.14483746,0.041645871,0.038934777,0.047746047,0.000208064,8.58E-05,0.000146488,0.032407922,0.001387591,0.694418472,0.029283542,0.368372032,0.018590807,0.197153242,0.008947443
10/02/2016,5,0.371686837,0.041233865,0.040399882,0.049542719,0.000208064,8.58E-05,0.000146488,0.059777278,0.003518767,1.275328164,0.077230735,0.758896415,0.056468681,0.379508374,0.025119545
19/02/2016,5,0.461188503,0.041098204,0.040333739,0.049461607,0.000208064,8.58E-05,0.000146488,0.091224648,0.00863452,1.956570043,0.196785538,1.265391643,0.14947059,0.60255466,0.065247974
17/02/2016,5,0.411999261,0.041144459,0.039792209,0.048797524,0.000208064,8.58E-05,0.000146488,0.083519731,0.008607263,1.813713665,0.197552215,1.142726701,0.148470283,0.553716945,0.065309457
26/01/2016,5,0.090108088,0.040600248,0.040186763,0.04928137,0.000208064,8.58E-05,0.000146488,0.017820118,0.000862746,0.392804646,0.018720395,0.176842697,0.01017946,0.104857234,0.005404315
24/01/2016,5,0.048475586,0.040887791,0.038836895,0.047626014,0.000208064,8.58E-05,0.000146488,0.014995626,0.000724942,0.335239542,0.015911321,0.145803982,0.008391943,0.088321942,0.004540769
2/02/2016,5,0.239184794,0.041239155,0.040366349,0.049501597,0.000208064,8.58E-05,0.000146488,0.035348751,0.001484351,0.755430653,0.03122206,0.408494688,0.020246764,0.216093422,0.009617339
11/02/2016,5,0.31701423,0.041193942,0.039494615,0.048432582,0.000208064,8.58E-05,0.000146488,0.063169057,0.004245695,1.352240378,0.094419518,0.813729313,0.069611767,0.404395313,0.030860961
20/02/2016,5,0.326455601,0.042103415,0.038495787,0.047207711,0.000208064,8.58E-05,0.000146488,0.095537787,0.00793485,2.022514208,0.178830079,1.333223687,0.137327811,0.626505436,0.059445075
18/02/2016,5,0.437124763,0.040982292,0.040054218,0.049118829,0.000208064,8.58E-05,0.000146488,0.08691151,0.009334191,1.890625879,0.214740997,1.197559599,0.161613369,0.578603884,0.071050874
23/02/2016,5,0.521033352,0.042521995,0.040148464,0.049234403,0.000208064,8.58E-05,0.000146488,0.108477202,0.005835838,2.2203467,0.124963702,1.53671982,0.100899474,0.698357765,0.042036377
12/02/2016,5,0.380390441,0.040570334,0.039870055,0.048892987,0.000208064,8.58E-05,0.000146488,0.066560836,0.004972623,1.429152593,0.111608301,0.868562211,0.082754853,0.429282251,0.036602377
21/02/2016,5,0.397382018,0.042280333,0.039122992,0.047976857,0.000208064,8.58E-05,0.000146488,0.099850925,0.007235179,2.088458372,0.16087462,1.401055732,0.125185032,0.650456212,0.053642175
13/02/2016,5,0.395236716,0.041057525,0.04023209,0.049336954,0.000208064,8.58E-05,0.000146488,0.069952615,0.005699551,1.506064807,0.128797083,0.923395109,0.095897939,0.45416919,0.042343793
24/02/2016,5,0.540504128,0.042285575,0.040223367,0.049326257,0.000208064,8.58E-05,0.000146488,0.114565675,0.005990108,2.368037798,0.125475276,1.651798444,0.104254194,0.748047415,0.042605936
15/02/2016,5,0.408067633,0.040827515,0.039957284,0.048999957,0.000208064,8.58E-05,0.000146488,0.076736173,0.007153407,1.659889236,0.163174649,1.033060905,0.122184111,0.503943068,0.053826625
22/02/2016,5,0.499760469,0.042346845,0.040065755,0.049132975,0.000208064,8.58E-05,0.000146488,0.104164063,0.006535509,2.154402536,0.142919161,1.468887776,0.113042253,0.674406989,0.047839276
14/02/2016,5,0.375848013,0.041045165,0.040015916,0.049071857,0.000208064,8.58E-05,0.000146488,0.073344394,0.006426479,1.582977022,0.145985866,0.978228007,0.109041025,0.479056129,0.048085209
8/01/2016,6,0.013052652,0.039934209,0.041094057,0.058755626,0.000162468,0.00011249,0.000228414,0.002727574,0.000125564,0.058586592,0.002746455,0.014281819,0.000832076,0.026726043,0.001100673
14/01/2016,6,0.02467028,0.042289937,0.042035006,0.06010098,0.000162468,0.00011249,0.000228414,0.005331136,0.000261199,0.10646691,0.00535852,0.043484824,0.00270559,0.03576157,0.001730548
9/01/2016,6,0.011047596,0.040753912,0.040996847,0.058616636,0.000162468,0.00011249,0.000228414,0.003161501,0.00014817,0.066566645,0.003181799,0.019148986,0.001144329,0.028231964,0.001205652
12/01/2016,6,0.020706082,0.042335161,0.041336599,0.059102409,0.000162468,0.00011249,0.000228414,0.004463282,0.000215988,0.090506804,0.004487832,0.033750489,0.002081086,0.032749727,0.001520589
16/01/2016,6,0.027078481,0.042744168,0.03992225,0.057080194,0.000162468,0.00011249,0.000228414,0.00619899,0.000306411,0.122427016,0.006229208,0.053219159,0.003330095,0.038773412,0.001940506
19/01/2016,6,0.049449105,0.042574415,0.041909714,0.059921839,0.000162468,0.00011249,0.000228414,0.008261897,0.000408273,0.162072292,0.00829841,0.078943228,0.004919675,0.049283034,0.002504789
17/01/2016,6,0.034917249,0.042731523,0.040795424,0.058328646,0.000162468,0.00011249,0.000228414,0.006632917,0.000329017,0.130407069,0.006664553,0.058086327,0.003642347,0.040279333,0.002045485
15/01/2016,6,0.02279985,0.042679141,0.040026996,0.057229959,0.000162468,0.00011249,0.000228414,0.005765063,0.000283805,0.114446963,0.005793864,0.048351992,0.003017843,0.037267491,0.001835527
10/01/2016,6,0.019023269,0.04075272,0.041562134,0.059424875,0.000162468,0.00011249,0.000228414,0.003595428,0.000170776,0.074546698,0.003617143,0.024016154,0.001456581,0.029737885,0.001310631
13/01/2016,6,0.02797863,0.041982624,0.042025575,0.060087496,0.000162468,0.00011249,0.000228414,0.004897209,0.000238594,0.098486857,0.004923176,0.038617656,0.002393338,0.034255649,0.001625569
11/01/2016,6,0.024375574,0.041013796,0.042819641,0.061222839,0.000162468,0.00011249,0.000228414,0.004029355,0.000193382,0.082526751,0.004052488,0.028883321,0.001768833,0.031243806,0.00141561
20/01/2016,6,0.056600101,0.042546342,0.041909714,0.059921839,0.000162468,0.00011249,0.000228414,0.00945695,0.000464923,0.185757462,0.009496923,0.094932962,0.005884751,0.056780814,0.002859113
18/01/2016,6,0.042637683,0.042646761,0.041466949,0.059288781,0.000162468,0.00011249,0.000228414,0.007066844,0.000351623,0.138387122,0.007099897,0.062953494,0.0039546,0.041785255,0.002150465
27/01/2016,6,0.05441581,0.04269996,0.039092311,0.055893561,0.000162468,0.00011249,0.000228414,0.017822322,0.000861476,0.35155365,0.017886516,0.206861099,0.012640279,0.109265271,0.005339382
5/02/2016,6,0.123555435,0.042129536,0.043833694,0.062672715,0.000162468,0.00011249,0.000228414,0.032616807,0.001368861,0.676559043,0.030622475,0.452073163,0.023874083,0.195860093,0.008262442
3/02/2016,6,0.146142511,0.042791964,0.04421965,0.063224549,0.000162468,0.00011249,0.000228414,0.029216949,0.001256177,0.601228987,0.027738114,0.394767581,0.0213069,0.176085832,0.007620258
23/01/2016,6,0.063049072,0.042451852,0.040291714,0.057608448,0.000162468,0.00011249,0.000228414,0.013042109,0.000634874,0.256812971,0.013092463,0.142902164,0.008779977,0.079274153,0.003922085
21/01/2016,6,0.021502335,0.042774112,0.039260586,0.056134158,0.000162468,0.00011249,0.000228414,0.010652003,0.000521574,0.209442631,0.010695437,0.110922696,0.006849826,0.064278593,0.003213437
30/01/2016,6,0.101222242,0.041756226,0.041354642,0.059128206,0.000162468,0.00011249,0.000228414,0.022417233,0.00103081,0.450568875,0.021969391,0.280156415,0.016172536,0.136537311,0.00633589
28/01/2016,6,0.098716348,0.042013301,0.041874613,0.059871652,0.000162468,0.00011249,0.000228414,0.019017375,0.000918126,0.375238819,0.019085029,0.222850833,0.013605354,0.116763051,0.005693706
6/02/2016,6,0.136521951,0.042664692,0.042955408,0.061416955,0.000162468,0.00011249,0.000228414,0.034316736,0.001425202,0.714224071,0.032064656,0.480725954,0.025157674,0.205747223,0.008583534
4/02/2016,6,0.096766312,0.043141681,0.041854992,0.059843598,0.000162468,0.00011249,0.000228414,0.030916878,0.001312519,0.638894015,0.029180294,0.423420372,0.022590492,0.185972963,0.00794135
24/01/2016,6,0.039728535,0.043216322,0.039589279,0.056604118,0.000162468,0.00011249,0.000228414,0.014237162,0.000691525,0.28049814,0.014290976,0.158891897,0.009745053,0.086771932,0.00427641
22/01/2016,6,0.023914001,0.042756565,0.039260586,0.056134158,0.000162468,0.00011249,0.000228414,0.011847056,0.000578224,0.233127801,0.01189395,0.12691243,0.007814902,0.071776373,0.003567761
31/01/2016,6,0.130191144,0.041438314,0.041333938,0.059098604,0.000162468,0.00011249,0.000228414,0.024117162,0.001087152,0.488233903,0.023411572,0.308809207,0.017456127,0.146424441,0.006656982
29/01/2016,6,0.09089881,0.042227976,0.040361153,0.057707731,0.000162468,0.00011249,0.000228414,0.020717304,0.000974468,0.412903847,0.02052721,0.251503624,0.014888945,0.126650181,0.006014798
7/02/2016,6,0.166036517,0.042589004,0.04393378,0.062815816,0.000162468,0.00011249,0.000228414,0.036016666,0.001481544,0.751889099,0.033506837,0.509378746,0.026441265,0.215634353,0.008904626
16/02/2016,6,0.235145986,0.041645608,0.0433088,0.061922229,0.000162468,0.00011249,0.000228414,0.056273333,0.004412088,1.290053446,0.106896005,0.918226951,0.092251124,0.314088324,0.025782015
25/01/2016,6,0.040025183,0.042760006,0.03951498,0.056497887,0.000162468,0.00011249,0.000228414,0.015432215,0.000748175,0.30418331,0.01548949,0.174881631,0.010710128,0.094269712,0.004630734
23/02/2016,6,0.292663947,0.041147605,0.04356121,0.062283121,0.000162468,0.00011249,0.000228414,0.065576758,0.008360346,1.443341358,0.211749343,1.10288728,0.174586208,0.382729923,0.044075531
1/02/2016,6,0.099953831,0.042002826,0.039788969,0.056889632,0.000162468,0.00011249,0.000228414,0.025817091,0.001143493,0.525898931,0.024853752,0.337461998,0.018739718,0.156311572,0.006978074
10/02/2016,6,0.223894757,0.041645991,0.044781403,0.064027734,0.000162468,0.00011249,0.000228414,0.042355779,0.002256436,0.914678957,0.052935764,0.633080391,0.043856423,0.247663194,0.013364792
8/02/2016,6,0.201486682,0.042394329,0.045210312,0.064640982,0.000162468,0.00011249,0.000228414,0.037716595,0.001537886,0.789554127,0.034949017,0.538031537,0.027724856,0.225521484,0.009225718
17/02/2016,6,0.263483883,0.041153762,0.042378315,0.060591837,0.000162468,0.00011249,0.000228414,0.058592926,0.004771363,1.352615861,0.115889379,0.965751378,0.100316908,0.325159179,0.027851552
