"Date","Room","leafarea_p","Leafmass","Stemmass","Rootmass"
2016-02-23,3,0.123476818110497,2.70601551112165,1.32690101240674,0.954320269022675
2016-02-24,3,0.12715188859513,2.79472068632556,1.38004644504296,0.980436170055476
2016-02-25,3,0.130951414585326,2.88380636303531,1.43973801393509,1.00816036768044
2016-02-26,3,0.134906156827575,2.97353268087899,1.50698172475399,1.03784298008473
2016-02-27,3,0.139046876068366,3.0641597794847,1.5827835831705,1.06983412545552
2016-02-28,3,0.143404333054188,3.15594779848055,1.66814959485548,1.10448392197997
2016-02-29,3,0.148009288531533,3.24915687749462,1.76408576547978,1.14214248784525
2016-01-08,4,0.00272757418089654,0.0585865920432668,0.0142818185100073,0.0267260426015818
2016-01-09,4,0.00320450197759523,0.0662620862596704,0.0181493087819836,0.0281681432835643
2016-01-10,4,0.00363286934189686,0.0729242280459363,0.0209669156864267,0.0293533247817457
2016-01-11,4,0.00402930846228632,0.078931454839571,0.0229603289234426,0.0304048548091959
2016-01-12,4,0.0044104515272485,0.0846422040780807,0.0243552381931375,0.0314460010789848
2016-01-13,4,0.00479293072526828,0.0904149131989718,0.0253773331956174,0.0326000313041825
2016-01-14,4,0.00519337824483055,0.0966080196397505,0.0262523036309885,0.0339902131978589
2016-01-15,4,0.0056284262744202,0.103579960837923,0.0272058391993568,0.035739814473084
2016-01-16,4,0.00611470700252212,0.111689174230996,0.0284636296008284,0.0379721028429278
2016-01-17,4,0.00666885261762119,0.121294097256476,0.0302513645355093,0.0408103460204602
2016-01-18,4,0.00730749530820231,0.132753167351869,0.0327947337035058,0.0443778117187511
2016-01-19,4,0.00804695983685018,0.146411424055997,0.0363154094247824,0.0487805232475591
2016-01-20,4,0.00890234126254875,0.162560315312947,0.0410189944987378,0.0540555263033966
2016-01-21,4,0.00988842721838181,0.18147789116812,0.0471070743446295,0.0602226221794644
2016-01-22,4,0.0110200053374331,0.203442201666918,0.0547812343817149,0.0673016121689637
2016-01-23,4,0.0123118632527865,0.228731296854744,0.0642430600292511,0.0753122975650951
2016-01-24,4,0.0137787885975257,0.257623226777001,0.0756941367064957,0.0842744796610598
2016-01-25,4,0.0154355690047345,0.290396041479089,0.0893360498327059,0.0942079597500586
2016-01-26,4,0.0172969921074966,0.327327791006411,0.105370384827139,0.105132539125292
2016-01-27,4,0.0193778455388959,0.368696525404369,0.123998727109053,0.117068019079962
2016-01-28,4,0.0216929169320161,0.414780294718366,0.145422662097704,0.130034200907269
2016-01-29,4,0.0242583811475567,0.465917605627534,0.16986190322522,0.14412869948891
2016-01-30,4,0.0270959619566801,0.522688791345933,0.197608675975207,0.159760384060569
2016-01-31,4,0.0302287703581643,0.585734641721351,0.22897333384414,0.177415937446427
2016-02-01,4,0.0336799173507873,0.655695946601579,0.264266230328495,0.197582042470663
2016-02-02,4,0.0374725139333272,0.733213495834406,0.303797718924747,0.220745381957457
2016-02-03,4,0.041629671104562,0.818928079267622,0.347878153129372,0.247392638730991
2016-02-04,4,0.0461744998632698,0.913480486749017,0.396817886438847,0.278010495615444
2016-02-05,4,0.0511301112082287,1.01751150812638,0.450927272349645,0.313085635434996
2016-02-06,4,0.0565196161382166,1.1316619332475,0.510516664358244,0.353104741013828
2016-02-07,4,0.0623661256520117,1.25657255196017,0.575896415961118,0.39855449517612
2016-02-08,4,0.0686927507483919,1.39288415411218,0.647376880654744,0.449921580746052
2016-02-09,4,0.075490709079329,1.54048004465963,0.724956570955989,0.50724986470625
2016-02-10,4,0.0826236449095689,1.69621358899188,0.807386635463293,0.568811950673126
2016-02-11,4,0.0899233091570516,1.85618066760662,0.893106381795486,0.632437626421534
2016-02-12,4,0.0972214527397166,2.01647716100151,0.980555117571402,0.695956679726333
2016-02-13,4,0.104349826575504,2.17319894967424,1.06817215040987,0.757198898362379
2016-02-14,4,0.111140181582353,2.32244191412248,1.15439678792972,0.813994070104527
2016-02-15,4,0.117424268678203,2.4603019348439,1.23766833774979,0.864171982727636
2016-02-16,4,0.123033838780995,2.58287489233619,1.31642610748891,0.905562424006561
2016-02-17,4,0.127800642808668,2.68625666709703,1.38910940476591,0.935995181716158
2016-02-18,4,0.131556431679161,2.76654313962408,1.45415753719962,0.953300043631286
2016-02-19,4,0.134226913774519,2.82201238034122,1.51078856204119,0.956575189109042
2016-02-20,4,0.136113627333203,2.85967121937709,1.56133553507106,0.949992363835495
2016-02-21,4,0.13761206805778,2.88870867678652,1.60891026170196,0.938991705078955
2016-02-22,4,0.139117731650814,2.91831377262434,1.65662454734665,0.929013350107734
2016-02-23,4,0.141026113814871,2.9576755269454,1.70759019741788,0.925497436190141
2016-02-24,4,0.143697375821572,3.0151623071827,1.7646261542188,0.933407098631935
2016-02-25,4,0.147350341218757,3.095859870282,1.82937990761422,0.955797464888663
2016-02-26,4,0.15216849912332,3.20403332056724,1.90320608435934,0.995246660453321
2016-02-27,4,0.158335338652156,3.34394776236235,1.98745931120936,1.0543328108189
2016-02-28,4,0.166034348922158,3.51986829999126,2.0834942149195,1.1356340414784
2016-02-29,4,0.175449019050222,3.73606003777793,2.19266542224496,1.24172847792481
2016-01-08,5,0.00272757418089654,0.0585865920432668,0.0142818185100073,0.0267260426015818
2016-01-09,5,0.00281108912202837,0.0645051166728608,0.0167061389634802,0.0257165158102138
2016-01-10,5,0.00294945287781333,0.0711009550575741,0.0191418865346616,0.0251178849161089
2016-01-11,5,0.00314675904437952,0.0784932178031221,0.0217027995148968,0.0249601080514533
2016-01-12,5,0.00340710121785506,0.0868010155152201,0.0245026161955312,0.0252731433484331
2016-01-13,5,0.00373457299436804,0.0961434587995836,0.0276550748679103,0.0260869489392344
2016-01-14,5,0.00413326797004658,0.106639658261928,0.0312739138233794,0.0274314829560434
2016-01-15,5,0.00460727974101879,0.118408724507969,0.0354728713532841,0.0293367035310462
2016-01-16,5,0.00516070190341278,0.131569768143421,0.0403656857489696,0.0318325687964291
2016-01-17,5,0.00579762805335664,0.146241899774001,0.0460660953017814,0.0349490368843782
2016-01-18,5,0.0065221517869785,0.162544230005423,0.0526878383030649,0.0387160659270795
2016-01-19,5,0.00733952546218603,0.180604806405249,0.0603579334240482,0.0431662485845222
2016-01-20,5,0.00825963648400523,0.20058742438842,0.06925652085549,0.0483427156279067
2016-01-21,5,0.00929353101924164,0.222664816331726,0.0795770211680316,0.0542912323562363
2016-01-22,5,0.0104522552347008,0.247009714611953,0.0915128549323143,0.0610575640685144
2016-01-23,5,0.0117468552971884,0.27379485160589,0.10525744271898,0.0686874760637444
2016-01-24,5,0.0131883773735098,0.303192959690324,0.121004205098669,0.0772267336409296
2016-01-25,5,0.0147878676304707,0.335376771242045,0.138946562642023,0.0867211020990733
2016-01-26,5,0.0165563722348766,0.370519018637839,0.159277935919684,0.0972163467371789
2016-01-27,5,0.0185049373535331,0.408792434254494,0.182191745502293,0.10875823285425
2016-01-28,5,0.0206446091532457,0.450369750468799,0.207881411960491,0.121392525749289
2016-01-29,5,0.0229812050079965,0.495383372540454,0.236480429522639,0.135153102686752
2016-01-30,5,0.0254996271204733,0.543804397260808,0.267882587047977,0.150026288792899
2016-01-31,5,0.0281795489005405,0.595563594304125,0.301921747053463,0.165986521159443
2016-02-01,5,0.0310006437580624,0.650591733344666,0.338431772056056,0.183008236878097
2016-02-02,5,0.0339425851029033,0.708819584056693,0.377246524572716,0.201065873040573
2016-02-03,5,0.0369850463449275,0.77017791611447,0.4181998671204,0.220133866738584
2016-02-04,5,0.0401077008939995,0.834597499192258,0.461125662216068,0.240186655063841
2016-02-05,5,0.0432902221599834,0.90200910296432,0.505857772376679,0.261198675108059
2016-02-06,5,0.0465122835527438,0.972343497104917,0.552230060119191,0.283144363962948
2016-02-07,5,0.0497535584821448,1.04553145128831,0.600076387960563,0.305998158720223
2016-02-08,5,0.0529937203580508,1.12150373518877,0.649230618417755,0.329734496471595
2016-02-09,5,0.0562184918289337,1.20006261032287,0.699548016286221,0.35429640429378
2016-02-10,5,0.0594377924976953,1.28049630557645,0.750969455475402,0.379501269203505
2016-02-11,5,0.062667591205845,1.36196454167767,0.803457212173233,0.405135068202502
2016-02-12,5,0.0659238567948922,1.44362703935471,0.856973562567652,0.430983778292502
2016-02-13,5,0.0692225581063462,1.52464351933572,0.911480782846595,0.456833376475233
2016-02-14,5,0.0725796639817165,1.60417370234886,0.966941149197998,0.482469839752429
2016-02-15,5,0.0760111432625123,1.68137730912229,1.0233169378098,0.507679145125819
2016-02-16,5,0.0795329647902431,1.75541406038418,1.08057042486993,0.532247269597134
2016-02-17,5,0.0831610974064183,1.82544367686268,1.13866388656633,0.555960190168105
2016-02-18,5,0.0869115099525472,1.89062587928597,1.19755959908694,0.578603883840462
2016-02-19,5,0.0908035354360914,1.9509678347357,1.25749158445358,0.600204844584474
2016-02-20,5,0.0948699635283213,2.00986649570755,1.3197808480236,0.621751634244558
2016-02-21,5,0.0991469480664594,2.07156626105069,1.38602014098827,0.644473331633667
2016-02-22,5,0.103670642887728,2.14031152961431,1.45780221453883,0.669599015564758
2016-02-23,5,0.108477201829351,2.22034670024757,1.53671981986653,0.698357764850784
2016-02-24,5,0.113601513572123,2.31559747402569,1.62426351314816,0.731888207478925
2016-02-25,5,0.119073406171135,2.42871476092801,1.72151507050272,0.770967168133262
2016-02-26,5,0.124921442525051,2.56203077315991,1.82945407303473,0.816281020672101
2016-02-27,5,0.131174185532534,2.71787772292677,1.94906010184874,0.868516138953748
2016-02-28,5,0.137860198092248,2.89858782243395,2.08131273804926,0.92835889683651
2016-02-29,5,0.145008043102857,3.10649328388684,2.22719156274084,0.996495668178693
2016-01-08,6,0.00272757418089654,0.0585865920432668,0.0142818185100073,0.0267260426015818
2016-01-09,6,0.00270069805643617,0.0572356100538012,0.0135298071066082,0.0243994003416997
2016-01-10,6,0.00278345596072395,0.0580198937441861,0.0140023088947002,0.023020343013799
2016-01-11,6,0.00297313539349412,0.0609163047338431,0.0157083963428945,0.0225529065562116
2016-01-12,6,0.00326702385448096,0.0659017046421939,0.0186571419198024,0.0229611269072692
2016-01-13,6,0.00366240884341871,0.0729529550886601,0.0228576180940352,0.0242090400053038
2016-01-14,6,0.00415657786004163,0.0820469176926631,0.0283188973342041,0.026260681788647
2016-01-15,6,0.00474681840408399,0.0931604540736247,0.0350500521089204,0.0290800881956308
2016-01-16,6,0.00543041797528003,0.106270425850967,0.0430601548867954,0.0326312951645869
2016-01-17,6,0.00620466407336403,0.12135369464411,0.0523582781364403,0.0368783386338472
2016-01-18,6,0.00706684419807022,0.138387122072477,0.0629534943264665,0.0417852545417434
2016-01-19,6,0.00801333495686191,0.157311918897321,0.0748354850472873,0.0473136065731247
2016-01-20,6,0.00903686938811853,0.177926692447222,0.0879163683765247,0.0534150693989088
2016-01-21,6,0.0101292696379485,0.199994399192592,0.102088871513603,0.0600388454365311
2016-01-22,6,0.0112823578524604,0.223277995603844,0.117245721657946,0.0671341371034265
2016-01-23,6,0.0124879561777626,0.24754043815139,0.133279646008977,0.0746501468170303
2016-01-24,6,0.0137378867599636,0.272544683305642,0.150083371766122,0.0825360769947775
2016-01-25,6,0.0150239717451719,0.298053687537013,0.167549626128804,0.0907411300541034
2016-01-26,6,0.0163380332794959,0.323830407315915,0.185571136296447,0.099214508412443
2016-01-27,6,0.0176718935090441,0.349637799112759,0.204040629468475,0.107905414487231
2016-01-28,6,0.0190173745799249,0.375238819397959,0.222850832844312,0.116763050695904
2016-01-29,6,0.0203704089455192,0.400557295456471,0.241981972958061,0.125747775244339
2016-01-30,6,0.0217433702882968,0.426160537831427,0.261764273682535,0.134864569492185
2016-01-31,6,0.0231527425979999,0.452776727880507,0.282615458225226,0.144129570587537
2016-02-01,6,0.0246150098643707,0.481134046961386,0.304953249793626,0.153558915678486
2016-02-02,6,0.0261466560771515,0.511960676431744,0.329195371595227,0.163168741913126
2016-02-03,6,0.0277641652260844,0.545984797649256,0.355759546837521,0.17297518643955
2016-02-04,6,0.0294840213009117,0.583934591971602,0.385063498727999,0.18299438640585
2016-02-05,6,0.0313227082913754,0.626538240756459,0.417524950474154,0.193242478960119
2016-02-06,6,0.033296710187218,0.674523925361503,0.453561625283477,0.203735601250451
2016-02-07,6,0.0354225109781814,0.728619827144413,0.493591246363461,0.214489890424937
2016-02-08,6,0.037716594654008,0.789554127462867,0.538031536921596,0.225521483631672
2016-02-09,6,0.0401828182544672,0.857534977002002,0.586996575600938,0.236828108743135
2016-02-10,6,0.0427745310194373,0.930690403756796,0.639385862786795,0.248333856529354
2016-02-11,6,0.0454324552388239,1.00662840504969,0.693795254300037,0.259944408484746
2016-02-12,6,0.0480973132025328,1.08295697820312,0.748820605961533,0.271565446103727
2016-02-13,6,0.0507098272004694,1.15728412053952,0.803057773592155,0.283102650880712
2016-02-14,6,0.0532107195225395,1.22721782938134,0.855102613012773,0.294461704310118
2016-02-15,6,0.0555407124586486,1.29036610205102,0.903550980044257,0.30554828788636
2016-02-16,6,0.0576405282987023,1.34433693587098,0.946998730507478,0.316268083103855
2016-02-17,6,0.0594508893326063,1.38673832816368,0.984041720223305,0.326526771457018
2016-02-18,6,0.0609125178502661,1.41517827625154,1.01327580501261,0.336230034440266
2016-02-19,6,0.0620034305861149,1.42869761823804,1.03417459806506,0.34536048236683
2016-02-20,6,0.0628508220526957,1.43206855535072,1.04972274204554,0.354208440825209
2016-02-21,6,0.0636191812070791,1.43149612959817,1.06378263698772,0.363141164222715
2016-02-22,6,0.0644729970063355,1.43318538298897,1.08021668292528,0.372525906966663
2016-02-23,6,0.0655767584075356,1.4433413575317,1.10288727989189,0.382729923464367
2016-02-24,6,0.06708092910656,1.46763024912925,1.13532673113297,0.394091537627175
2016-02-25,6,0.0690798717545302,1.50956286926179,1.17974695274085,0.406833351382576
2016-02-26,6,0.0716539237413777,1.57211118330378,1.23802976401961,0.421149036162093
2016-02-27,6,0.0748834224570341,1.65824715662971,1.31205698427333,0.437232263397249
2016-02-28,6,0.0788487052914311,1.77094275461405,1.40371043280607,0.455276704519567
2016-02-29,6,0.0836301096345002,1.91316994263128,1.51487192892192,0.47547603096057
