"Room","Date","leafarea_p","Leafmass","Stemmass","Rootmass","Intercept","Slope"
2,"2016-01-08",0.00244754666666667,0.030672,0.011616,0.023376,0.91871445951631,-0.0129156226675034
2,"2016-01-09",0.0026324253968254,0.0354057142857143,0.0127161904761905,0.0258590476190476,0.91871445951631,-0.0129156226675034
2,"2016-01-10",0.00281730412698413,0.0401394285714286,0.013816380952381,0.0283420952380952,0.91871445951631,-0.0129156226675034
2,"2016-01-11",0.00300218285714286,0.0448731428571429,0.0149165714285714,0.0308251428571429,0.91871445951631,-0.0129156226675034
2,"2016-01-12",0.00318706158730159,0.0496068571428571,0.0160167619047619,0.0333081904761905,0.91871445951631,-0.0129156226675034
2,"2016-01-13",0.00337194031746032,0.0543405714285714,0.0171169523809524,0.0357912380952381,0.91871445951631,-0.0129156226675034
2,"2016-01-14",0.00355681904761905,0.0590742857142857,0.0182171428571429,0.0382742857142857,0.91871445951631,-0.0129156226675034
2,"2016-01-15",0.00374169777777778,0.063808,0.0193173333333333,0.0407573333333333,0.91871445951631,-0.0129156226675034
2,"2016-01-16",0.00392657650793651,0.0685417142857143,0.0204175238095238,0.043240380952381,0.91871445951631,-0.0129156226675034
2,"2016-01-17",0.00411145523809524,0.0732754285714286,0.0215177142857143,0.0457234285714286,0.91871445951631,-0.0129156226675034
2,"2016-01-18",0.00429633396825397,0.0780091428571429,0.0226179047619048,0.0482064761904762,0.91871445951631,-0.0129156226675034
2,"2016-01-19",0.0044812126984127,0.0827428571428571,0.0237180952380952,0.0506895238095238,0.91871445951631,-0.0129156226675034
2,"2016-01-20",0.00466609142857143,0.0874765714285714,0.0248182857142857,0.0531725714285714,0.91871445951631,-0.0129156226675034
2,"2016-01-21",0.00485097015873016,0.0922102857142857,0.0259184761904762,0.0556556190476191,0.91871445951631,-0.0129156226675034
2,"2016-01-22",0.00503584888888889,0.096944,0.0270186666666667,0.0581386666666667,0.91871445951631,-0.0129156226675034
2,"2016-01-23",0.00522072761904762,0.101677714285714,0.0281188571428571,0.0606217142857143,0.91871445951631,-0.0129156226675034
2,"2016-01-24",0.00540560634920635,0.106411428571429,0.0292190476190476,0.0631047619047619,0.91871445951631,-0.0129156226675034
2,"2016-01-25",0.00559048507936508,0.111145142857143,0.0303192380952381,0.0655878095238095,0.91871445951631,-0.0129156226675034
2,"2016-01-26",0.00577536380952381,0.115878857142857,0.0314194285714286,0.0680708571428571,0.91871445951631,-0.0129156226675034
2,"2016-01-27",0.00596024253968254,0.120612571428571,0.032519619047619,0.0705539047619048,0.91871445951631,-0.0129156226675034
