"g1","g1.se","Room","Tgrowth"
5.53321597368114,0.900009105818058,1,18
10.7336996557079,0.860859110654057,2,21.5
10.8420605334351,0.72944214026803,3,25
10.0188261906921,1.74569045086565,4,28.5
18.2460284549853,1.04240534705744,5,32
29.0421246533807,4.57536010149508,6,35.5
