"Date","Room","PARsum","PARmax","Tair","RH","VPD","PARsum_mol"
2016-01-27,5,9291.40326666667,390.617777777778,32.6007847222222,68.4935277777778,1.71912046198188,33.44905176
2016-01-27,6,9291.40326666667,390.617777777778,35.0016736111111,73.0599305555556,1.54961663519713,33.44905176
2016-01-28,1,26362.0848952381,1512.99333333333,18.7042430555556,69.4839583333333,0.710357033431656,94.9035056228571
2016-01-28,2,26362.0848952381,1512.99333333333,22.2982083333333,73.6538819444444,0.786390781333961,94.9035056228571
2016-01-28,3,26362.0848952381,1512.99333333333,25.8820694444444,69.6563472222222,1.12155325621095,94.9035056228571
2016-01-28,4,26362.0848952381,1512.99333333333,29.5705486111111,67.2154027777778,1.41689236077467,94.9035056228571
2016-01-28,5,26362.0848952381,1512.99333333333,33.0696180555556,79.1712916666667,1.11723736925529,94.9035056228571
2016-01-28,6,26362.0848952381,1512.99333333333,35.6966319444444,72.2183888888889,1.68921700386669,94.9035056228571
2016-01-29,1,16676.4478222222,1015.18888888889,18.6119375,71.3640138888889,0.641657369327261,60.03521216
2016-01-29,2,16676.4478222222,1015.18888888889,22.1523055555556,76.9727916666667,0.648463964005813,60.03521216
2016-01-29,3,16676.4478222222,1015.18888888889,25.77675,71.7618055555556,1.0462697284223,60.03521216
2016-01-29,4,16676.4478222222,1015.18888888889,29.4068611111111,66.9890902777778,1.39428784030859,60.03521216
2016-01-29,5,16676.4478222222,1015.18888888889,32.7763333333333,80.0094444444444,1.04127813553185,60.03521216
2016-01-29,6,16676.4478222222,1015.18888888889,35.3676111111111,72.6499861111111,1.61464562674946,60.03521216
2016-01-30,1,22348.9360666667,1537.20222222222,18.6186458333333,70.4757638888889,0.68322946033131,80.45616984
2016-01-30,2,22348.9360666667,1537.20222222222,22.1782222222222,76.1570555555556,0.698447613444153,80.45616984
2016-01-30,3,22348.9360666667,1537.20222222222,25.8120347222222,71.1450833333333,1.06253699617839,80.45616984
2016-01-30,4,22348.9360666667,1537.20222222222,29.3797222222222,66.0968541666667,1.44506216699713,80.45616984
2016-01-30,5,22348.9360666667,1537.20222222222,32.8975833333333,78.5331944444444,1.14310960773869,80.45616984
2016-01-30,6,22348.9360666667,1537.20222222222,35.5721666666667,71.7728819444444,1.70312471803825,80.45616984
2016-01-31,1,28432.0922222222,2036.55555555556,18.6649375,68.5134166666667,0.73073661491317,102.355532
2016-01-31,2,28432.0922222222,2036.55555555556,22.1585694444444,69.1319236111111,0.918669981130845,102.355532
2016-01-31,3,28432.0922222222,2036.55555555556,25.629625,68.1255138888889,1.1613282131532,102.355532
2016-01-31,4,28432.0922222222,2036.55555555556,29.5098611111111,66.8516944444444,1.42037881166811,102.355532
2016-01-31,5,28432.0922222222,2036.55555555556,32.905125,79.6098819444444,1.06250249435326,102.355532
2016-01-31,6,28432.0922222222,2036.55555555556,35.5714583333333,71.9628402777778,1.68548531186858,102.355532
2016-02-01,1,15844.8633333333,1229.68444444444,18.4816666666667,72.6894027777778,0.614368681065574,57.041508
2016-02-01,2,15844.8633333333,1229.68444444444,21.9288402777778,74.0096458333333,0.742203999393838,57.041508
2016-02-01,3,15844.8633333333,1229.68444444444,25.4796597222222,65.1672569444444,1.20897242154886,57.041508
2016-02-01,4,15844.8633333333,1229.68444444444,29.2457361111111,66.4916388888889,1.41422151567514,57.041508
2016-02-01,5,15844.8633333333,1229.68444444444,32.5694375,79.2396111111111,1.06270298776545,57.041508
2016-02-01,6,15844.8633333333,1229.68444444444,35.1734583333333,72.5226458333333,1.61415885444466,57.041508
2016-02-02,1,32893.4601777778,1885.68888888889,18.6092986111111,67.3116527777778,0.762343536722357,118.41645664
2016-02-02,2,32893.4601777778,1885.68888888889,22.2824236111111,69.0172291666667,0.929354743899739,118.41645664
2016-02-02,3,32893.4601777778,1885.68888888889,25.4513541666667,62.7362291666667,1.31143826988021,118.41645664
