"DateTime_hr","Bay","Room","Date","Tair","RH","VPD","PAR"
2016-02-25 21:15:00,"3",2,2016-02-25,19.264,73.70333,0.5880424,0.0004555556
2016-02-25 21:15:00,"8",3,2016-02-25,24.49667,77.26533,0.7015086,0.0004555556
2016-02-25 21:15:00,"7",4,2016-02-25,26.42667,69.65533,1.050556,0.0004555556
2016-02-25 21:15:00,"4",5,2016-02-25,28.938,80.01667,0.8011442,0.0004555556
2016-02-25 21:15:00,"5",6,2016-02-25,33.27867,68.96733,1.594998,0.0004555556
2016-02-25 21:30:00,"6",1,2016-02-25,15.35733,66.88,0.5794963,0.0007222222
2016-02-25 21:30:00,"3",2,2016-02-25,19.28933,75.314,0.5525211,0.0007222222
2016-02-25 21:30:00,"8",3,2016-02-25,24.862,76.51133,0.7410418,0.0007222222
2016-02-25 21:30:00,"7",4,2016-02-25,26.39467,66.29,1.164491,0.0007222222
2016-02-25 21:30:00,"4",5,2016-02-25,29.18933,77.29933,0.9269621,0.0007222222
2016-02-25 21:30:00,"5",6,2016-02-25,33.342,68.09733,1.646004,0.0007222222
2016-02-25 21:45:00,"6",1,2016-02-25,15.38333,67.68133,0.5663818,0.0008777778
2016-02-25 21:45:00,"3",2,2016-02-25,19.29133,76.09467,0.5345718,0.0008777778
2016-02-25 21:45:00,"8",3,2016-02-25,25.01733,70.75867,0.9291048,0.0008777778
2016-02-25 21:45:00,"7",4,2016-02-25,26.16,65.528,1.174462,0.0008777778
2016-02-25 21:45:00,"4",5,2016-02-25,30.22867,80.162,0.8689791,0.0008777778
2016-02-25 21:45:00,"5",6,2016-02-25,33.198,68.752,1.598941,0.0008777778
2016-02-25 22:00:00,"6",1,2016-02-25,15.354,68.166,0.5569106,0.0003444444
2016-02-25 22:00:00,"3",2,2016-02-25,19.31533,76.86667,0.5178994,0.0003444444
2016-02-25 22:00:00,"8",3,2016-02-25,23.67,71.04,0.8506509,0.0003444444
2016-02-25 22:00:00,"7",4,2016-02-25,25.92533,65.312,1.165543,0.0003444444
2016-02-25 22:00:00,"4",5,2016-02-25,29.11133,75.81733,0.9788533,0.0003444444
2016-02-25 22:00:00,"5",6,2016-02-25,33.19867,66.37267,1.726787,0.0003444444
2016-02-25 22:15:00,"6",1,2016-02-25,15.33733,68.68267,0.5471727,-3.333333e-05
2016-02-25 22:15:00,"3",2,2016-02-25,19.27333,77.60933,0.499996,-3.333333e-05
2016-02-25 22:15:00,"8",3,2016-02-25,24.184,74.44467,0.7743872,-3.333333e-05
2016-02-25 22:15:00,"7",4,2016-02-25,25.68333,65.82267,1.132063,-3.333333e-05
2016-02-25 22:15:00,"4",5,2016-02-25,30.08133,78.748,0.9237363,-3.333333e-05
2016-02-25 22:15:00,"5",6,2016-02-25,32.756,68.372,1.578601,-3.333333e-05
2016-02-25 22:30:00,"6",1,2016-02-25,15.338,69.14333,0.5390768,-3.333333e-05
2016-02-25 22:30:00,"3",2,2016-02-25,19.306,78.15333,0.4891725,-3.333333e-05
2016-02-25 22:30:00,"8",3,2016-02-25,24.58067,72.12867,0.8645244,-3.333333e-05
2016-02-25 22:30:00,"7",4,2016-02-25,25.472,66.528,1.094875,-3.333333e-05
2016-02-25 22:30:00,"4",5,2016-02-25,29.08133,80.60867,0.7830196,-3.333333e-05
2016-02-25 22:30:00,"5",6,2016-02-25,33.29267,64.82067,1.81997,-3.333333e-05
2016-02-25 22:45:00,"6",1,2016-02-25,15.36733,70.12333,0.5228559,-0.0001666667
2016-02-25 22:45:00,"3",2,2016-02-25,19.20933,79.44667,0.4568503,-0.0001666667
2016-02-25 22:45:00,"8",3,2016-02-25,24.704,71.17467,0.9006869,-0.0001666667
2016-02-25 22:45:00,"7",4,2016-02-25,25.30467,67.13,1.064546,-0.0001666667
2016-02-25 22:45:00,"4",5,2016-02-25,28.92933,75.952,0.9645844,-0.0001666667
2016-02-25 22:45:00,"5",6,2016-02-25,33.40333,52.126,2.479575,-0.0001666667
2016-02-25 23:00:00,"6",1,2016-02-25,15.306,70.14333,0.5203725,-5.555556e-05
2016-02-25 23:00:00,"3",2,2016-02-25,19.14067,78.46867,0.4770243,-5.555556e-05
2016-02-25 23:00:00,"8",3,2016-02-25,24.69733,70.96867,0.9067591,-5.555556e-05
2016-02-25 23:00:00,"7",4,2016-02-25,25.10867,67.714,1.033486,-5.555556e-05
2016-02-25 23:00:00,"4",5,2016-02-25,30.01933,80.076,0.865496,-5.555556e-05
2016-02-25 23:00:00,"5",6,2016-02-25,33.436,47.63867,2.717007,-5.555556e-05
2016-02-25 23:15:00,"6",1,2016-02-25,15.282,69.704,0.5274548,-2.222222e-05
2016-02-25 23:15:00,"3",2,2016-02-25,19.30933,79.73,0.4530221,-2.222222e-05
2016-02-25 23:15:00,"8",3,2016-02-25,24.63067,70.824,0.9076507,-2.222222e-05
2016-02-25 23:15:00,"7",4,2016-02-25,25.776,67.52333,1.085886,-2.222222e-05
2016-02-25 23:15:00,"4",5,2016-02-25,29.864,77.99667,0.9399612,-2.222222e-05
2016-02-25 23:15:00,"5",6,2016-02-25,33.42133,45.894,2.804826,-2.222222e-05
2016-02-25 23:30:00,"6",1,2016-02-25,15.33733,70.274,0.519126,-0.0006222222
2016-02-25 23:30:00,"3",2,2016-02-25,19.23933,80.396,0.4365348,-0.0006222222
2016-02-25 23:30:00,"8",3,2016-02-25,24.59067,70.64667,0.9109882,-0.0006222222
2016-02-25 23:30:00,"7",4,2016-02-25,25.65933,72.86333,0.8976256,-0.0006222222
2016-02-25 23:30:00,"4",5,2016-02-25,29.50333,78.398,0.907491,-0.0006222222
2016-02-25 23:30:00,"5",6,2016-02-25,32.838,51.696,2.464362,-0.0006222222
2016-02-25 23:45:00,"6",1,2016-02-25,15.26867,71.108,0.5023514,-0.0004555556
2016-02-25 23:45:00,"3",2,2016-02-25,19.13333,79.46067,0.4546393,-0.0004555556
2016-02-25 23:45:00,"8",3,2016-02-25,24.508,70.59867,0.9079807,-0.0004555556
2016-02-25 23:45:00,"7",4,2016-02-25,25.06667,71.30667,0.9161855,-0.0004555556
2016-02-25 23:45:00,"4",5,2016-02-25,29.11133,81.61067,0.7456563,-0.0004555556
2016-02-25 23:45:00,"5",6,2016-02-25,31.70733,68.632,1.476028,-0.0004555556
2016-02-26 00:00:00,"6",1,2016-02-26,15.23467,70.48267,0.5122122,-0.0002666667
2016-02-26 00:00:00,"3",2,2016-02-26,19.35,80.72667,0.4319293,-0.0002666667
2016-02-26 00:00:00,"8",3,2016-02-26,24.442,70.33,0.912663,-0.0002666667
2016-02-26 00:00:00,"7",4,2016-02-26,26.54667,67.11,1.158744,-0.0002666667
2016-02-26 00:00:00,"4",5,2016-02-26,29.988,79.77467,0.8759001,-0.0002666667
2016-02-26 00:00:00,"5",6,2016-02-26,31.96933,69.052,1.47726,-0.0002666667
2016-02-26 00:15:00,"6",1,2016-02-26,15.30467,71.05733,0.5044,-0.0004222222
2016-02-26 00:15:00,"3",2,2016-02-26,19.13067,79.99733,0.4425133,-0.0004222222
2016-02-26 00:15:00,"8",3,2016-02-26,24.51,69.94933,0.9281461,-0.0004222222
2016-02-26 00:15:00,"7",4,2016-02-26,26.06667,67.722,1.106337,-0.0004222222
2016-02-26 00:15:00,"4",5,2016-02-26,29.88733,78.47533,0.92232,-0.0004222222
2016-02-26 00:15:00,"5",6,2016-02-26,32.20467,68.29467,1.53391,-0.0004222222
2016-02-26 00:30:00,"6",1,2016-02-26,15.21267,70.60067,0.5093459,0
2016-02-26 00:30:00,"3",2,2016-02-26,19.23667,79.75533,0.4502461,0
2016-02-26 00:30:00,"8",3,2016-02-26,24.54533,69.62667,0.9400924,0
2016-02-26 00:30:00,"7",4,2016-02-26,26.502,67.12933,1.156943,0
2016-02-26 00:30:00,"4",5,2016-02-26,29.58533,78.648,0.9020255,0
2016-02-26 00:30:00,"5",6,2016-02-26,33.5,56.81667,2.260665,0
2016-02-26 00:45:00,"6",1,2016-02-26,15.26067,70.394,0.5144689,0.0001666667
2016-02-26 00:45:00,"3",2,2016-02-26,19.388,83.81333,0.3643454,0.0001666667
2016-02-26 00:45:00,"8",3,2016-02-26,24.512,69.42133,0.94456,0.0001666667
2016-02-26 00:45:00,"7",4,2016-02-26,26.18067,66.87667,1.144571,0.0001666667
2016-02-26 00:45:00,"4",5,2016-02-26,29.41733,79.976,0.8325028,0.0001666667
2016-02-26 00:45:00,"5",6,2016-02-26,32.78067,53.264,2.346191,0.0001666667
2016-02-26 01:00:00,"6",1,2016-02-26,15.30133,71.62667,0.4943942,0.0001888889
2016-02-26 01:00:00,"3",2,2016-02-26,19.30267,86.02867,0.3122522,0.0001888889
2016-02-26 01:00:00,"8",3,2016-02-26,24.46533,69.244,0.9473897,0.0001888889
2016-02-26 01:00:00,"7",4,2016-02-26,26.23,67.83867,1.114681,0.0001888889
2016-02-26 01:00:00,"4",5,2016-02-26,29.59933,79.94933,0.8450083,0.0001888889
2016-02-26 01:00:00,"5",6,2016-02-26,31.74933,68.824,1.47073,0.0001888889
2016-02-26 01:15:00,"6",1,2016-02-26,15.212,71.054,0.5013906,0.0002222222
2016-02-26 01:15:00,"3",2,2016-02-26,19.28867,86.11067,0.3105209,0.0002222222
2016-02-26 01:15:00,"8",3,2016-02-26,24.40867,69.324,0.9417306,0.0002222222
2016-02-26 01:15:00,"7",4,2016-02-26,26.45533,66.748,1.167806,0.0002222222
2016-02-26 01:15:00,"4",5,2016-02-26,29.66467,79.964,0.8507029,0.0002222222
2016-02-26 01:15:00,"5",6,2016-02-26,31.964,68.98133,1.480436,0.0002222222
2016-02-26 01:30:00,"6",1,2016-02-26,15.286,72.374,0.4808083,0.0003333333
2016-02-26 01:30:00,"3",2,2016-02-26,19.30667,86.48667,0.302342,0.0003333333
2016-02-26 01:30:00,"8",3,2016-02-26,24.34333,69.84667,0.9220731,0.0003333333
2016-02-26 01:30:00,"7",4,2016-02-26,26.01867,68.22533,1.088092,0.0003333333
2016-02-26 01:30:00,"4",5,2016-02-26,29.85133,79.33867,0.8875688,0.0003333333
2016-02-26 01:30:00,"5",6,2016-02-26,32.046,68.39667,1.515331,0.0003333333
2016-02-26 01:45:00,"6",1,2016-02-26,15.20667,71.39867,0.4954359,0.0004777778
2016-02-26 01:45:00,"3",2,2016-02-26,19.37267,86.76,0.2971252,0.0004777778
2016-02-26 01:45:00,"8",3,2016-02-26,24.26933,70.32533,0.9034107,0.0004777778
2016-02-26 01:45:00,"7",4,2016-02-26,26.55667,67.05867,1.163346,0.0004777778
2016-02-26 01:45:00,"4",5,2016-02-26,29.89333,78.93933,0.9062442,0.0004777778
2016-02-26 01:45:00,"5",6,2016-02-26,31.97933,68.79,1.490987,0.0004777778
2016-02-26 02:00:00,"6",1,2016-02-26,15.3,72.27533,0.4829622,0.0005111111
2016-02-26 02:00:00,"3",2,2016-02-26,19.35867,86.99333,0.2918557,0.0005111111
2016-02-26 02:00:00,"8",3,2016-02-26,24.21933,70.63133,0.8914218,0.0005111111
2016-02-26 02:00:00,"7",4,2016-02-26,26.00667,67.86267,1.099309,0.0005111111
2016-02-26 02:00:00,"4",5,2016-02-26,29.87733,79.17933,0.8952141,0.0005111111
2016-02-26 02:00:00,"5",6,2016-02-26,31.98533,68.71,1.495044,0.0005111111
2016-02-26 02:15:00,"6",1,2016-02-26,15.17867,71.92067,0.4852139,0.0007777778
2016-02-26 02:15:00,"3",2,2016-02-26,19.37867,87.28,0.2857814,0.0007777778
2016-02-26 02:15:00,"8",3,2016-02-26,24.154,70.95133,0.8782644,0.0007777778
2016-02-26 02:15:00,"7",4,2016-02-26,26.50467,67.6,1.140003,0.0007777778
2016-02-26 02:15:00,"4",5,2016-02-26,29.87267,79.20533,0.8945442,0.0007777778
2016-02-26 02:15:00,"5",6,2016-02-26,31.95867,68.54533,1.500902,0.0007777778
2016-02-26 02:30:00,"6",1,2016-02-26,15.25667,72.978,0.4692961,0.0006777778
2016-02-26 02:30:00,"3",2,2016-02-26,19.40533,88.09333,0.2680713,0.0006777778
2016-02-26 02:30:00,"8",3,2016-02-26,24.09733,71.678,0.8533845,0.0006777778
2016-02-26 02:30:00,"7",4,2016-02-26,26.17333,67.078,1.134325,0.0006777778
2016-02-26 02:30:00,"4",5,2016-02-26,29.83667,79.08,0.8970595,0.0006777778
2016-02-26 02:30:00,"5",6,2016-02-26,31.91533,69.06533,1.472286,0.0006777778
2016-02-26 02:45:00,"6",1,2016-02-26,15.18933,72.258,0.4797971,0.0009888889
2016-02-26 02:45:00,"3",2,2016-02-26,19.254,87.18667,0.2855401,0.0009888889
2016-02-26 02:45:00,"8",3,2016-02-26,24.03,71.888,0.8436408,0.0009888889
2016-02-26 02:45:00,"7",4,2016-02-26,26.302,67.11933,1.141956,0.0009888889
2016-02-26 02:45:00,"4",5,2016-02-26,29.812,79.272,0.8882648,0.0009888889
2016-02-26 02:45:00,"5",6,2016-02-26,31.926,68.41533,1.504091,0.0009888889
2016-02-26 03:00:00,"6",1,2016-02-26,15.23467,73.57733,0.4582411,0.0009444444
2016-02-26 03:00:00,"3",2,2016-02-26,19.33,87.52667,0.279258,0.0009444444
2016-02-26 03:00:00,"8",3,2016-02-26,23.98867,72.46333,0.8243247,0.0009444444
2016-02-26 03:00:00,"7",4,2016-02-26,26.60733,66.56733,1.181144,0.0009444444
2016-02-26 03:00:00,"4",5,2016-02-26,29.80733,79.41067,0.8812922,0.0009444444
2016-02-26 03:00:00,"5",6,2016-02-26,31.818,69.128,1.46126,0.0009444444
2016-02-26 03:15:00,"6",1,2016-02-26,15.19867,72.66333,0.472996,8e-04
2016-02-26 03:15:00,"3",2,2016-02-26,19.33867,87.7,0.2755616,8e-04
2016-02-26 03:15:00,"8",3,2016-02-26,23.94667,72.49333,0.8213486,8e-04
2016-02-26 03:15:00,"7",4,2016-02-26,26.12867,66.96933,1.135036,8e-04
2016-02-26 03:15:00,"4",5,2016-02-26,29.82333,79.24333,0.8905997,8e-04
2016-02-26 03:15:00,"5",6,2016-02-26,31.818,68.44067,1.493581,8e-04
2016-02-26 03:30:00,"6",1,2016-02-26,15.204,73.76533,0.4540239,0.0008444444
2016-02-26 03:30:00,"3",2,2016-02-26,19.366,88.12,0.2664529,0.0008444444
2016-02-26 03:30:00,"8",3,2016-02-26,23.88467,73.01333,0.8028305,0.0008444444
2016-02-26 03:30:00,"7",4,2016-02-26,26.64867,66.19133,1.199154,0.0008444444
2016-02-26 03:30:00,"4",5,2016-02-26,29.84733,79.26467,0.8913762,0.0008444444
2016-02-26 03:30:00,"5",6,2016-02-26,31.654,69.078,1.450117,0.0008444444
2016-02-26 03:45:00,"6",1,2016-02-26,15.256,74.25533,0.4469748,0.0008111111
2016-02-26 03:45:00,"3",2,2016-02-26,19.4,88.62667,0.2560384,0.0008111111
2016-02-26 03:45:00,"8",3,2016-02-26,23.81067,73.21733,0.7932159,0.0008111111
2016-02-26 03:45:00,"7",4,2016-02-26,26.458,65.99667,1.190661,0.0008111111
2016-02-26 03:45:00,"4",5,2016-02-26,29.65667,79.32133,0.8779789,0.0008111111
2016-02-26 03:45:00,"5",6,2016-02-26,32.44467,62.62933,1.840946,0.0008111111
2016-02-26 04:00:00,"6",1,2016-02-26,15.58067,75.36,0.4364499,0.0005888889
2016-02-26 04:00:00,"3",2,2016-02-26,19.226,87.92667,0.2685508,0.0005888889
2016-02-26 04:00:00,"8",3,2016-02-26,23.72667,73.53467,0.7798718,0.0005888889
2016-02-26 04:00:00,"7",4,2016-02-26,27.168,69.35467,1.119342,0.0005888889
2016-02-26 04:00:00,"4",5,2016-02-26,29.81533,79.22467,0.8920977,0.0005888889
2016-02-26 04:00:00,"5",6,2016-02-26,33.73067,50.02333,2.631887,0.0005888889
2016-02-26 04:15:00,"6",1,2016-02-26,15.662,74.41933,0.4557232,0.0004888889
2016-02-26 04:15:00,"3",2,2016-02-26,19.31133,87.97333,0.2686938,0.0004888889
2016-02-26 04:15:00,"8",3,2016-02-26,23.68067,73.97067,0.7648955,0.0004888889
2016-02-26 04:15:00,"7",4,2016-02-26,27.08267,67.69467,1.172979,0.0004888889
2016-02-26 04:15:00,"4",5,2016-02-26,29.818,79.156,0.8942748,0.0004888889
2016-02-26 04:15:00,"5",6,2016-02-26,33.136,53.60933,2.404358,0.0004888889
2016-02-26 04:30:00,"6",1,2016-02-26,15.64933,74.57867,0.4526263,0.0004777778
2016-02-26 04:30:00,"3",2,2016-02-26,19.424,88.84667,0.2513984,0.0004777778
2016-02-26 04:30:00,"8",3,2016-02-26,23.62733,73.64733,0.7719153,0.0004777778
2016-02-26 04:30:00,"7",4,2016-02-26,27.456,66.34533,1.25148,0.0004777778
2016-02-26 04:30:00,"4",5,2016-02-26,29.81733,79.21267,0.8916806,0.0004777778
2016-02-26 04:30:00,"5",6,2016-02-26,31.608,68.40333,1.477838,0.0004777778
2016-02-26 04:45:00,"6",1,2016-02-26,15.68333,75.08533,0.4445912,6.666667e-05
2016-02-26 04:45:00,"3",2,2016-02-26,19.23733,87.9,0.2694102,6.666667e-05
2016-02-26 04:45:00,"8",3,2016-02-26,23.58733,73.96733,0.7607075,6.666667e-05
2016-02-26 04:45:00,"7",4,2016-02-26,27.16467,67.352,1.191141,6.666667e-05
2016-02-26 04:45:00,"4",5,2016-02-26,29.628,79.726,0.8580555,6.666667e-05
2016-02-26 04:45:00,"5",6,2016-02-26,31.69333,68.94733,1.459214,6.666667e-05
2016-02-26 05:00:00,"6",1,2016-02-26,15.71267,75.14667,0.4441204,-1.806121e-20
2016-02-26 05:00:00,"3",2,2016-02-26,19.32267,88.02667,0.2678533,-1.806121e-20
2016-02-26 05:00:00,"8",3,2016-02-26,23.56667,73.71067,0.7672472,-1.806121e-20
2016-02-26 05:00:00,"7",4,2016-02-26,27.07867,67.51533,1.180177,-1.806121e-20
2016-02-26 05:00:00,"4",5,2016-02-26,29.818,79.118,0.895158,-1.806121e-20
2016-02-26 05:00:00,"5",6,2016-02-26,31.69067,68.858,1.463615,-1.806121e-20
2016-02-26 05:15:00,"6",1,2016-02-26,15.69533,75.018,0.4461092,-7.777778e-05
2016-02-26 05:15:00,"3",2,2016-02-26,19.436,89.11333,0.245599,-7.777778e-05
2016-02-26 05:15:00,"8",3,2016-02-26,23.534,73.57267,0.7697622,-7.777778e-05
2016-02-26 05:15:00,"7",4,2016-02-26,27.36,70.264,1.1002,-7.777778e-05
2016-02-26 05:15:00,"4",5,2016-02-26,29.84,79.426,0.8842804,-7.777778e-05
2016-02-26 05:15:00,"5",6,2016-02-26,31.65067,68.58733,1.472629,-7.777778e-05
2016-02-26 05:30:00,"6",1,2016-02-26,15.646,74.94333,0.4459104,-0.0004222222
2016-02-26 05:30:00,"3",2,2016-02-26,19.26733,88.20667,0.2630703,-0.0004222222
2016-02-26 05:30:00,"8",3,2016-02-26,23.49933,74.01533,0.7552881,-0.0004222222
