"Room","EaV","delsV","EaJ","delsJ"
"1",58.8715414480135,0.629270353489272,42.7463521793887,0.631284905227567
"4",57.7116684609242,0.628845158791358,32.672770601723,0.624974014970086
"6",82.5470573969027,0.63254188507317,50.9975538362866,0.630937919724028
"2",58.8715414480135,0.629270353489272,42.7463521793887,0.631284905227567
"3",57.7116684609242,0.628845158791358,32.672770601723,0.624974014970086
"5",82.5470573969027,0.63254188507317,50.9975538362866,0.630937919724028
