Date,Curve,Room,Povanance,Replicate,Unit,Photo,Cond,Ci,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi
18/02/2016,126,4,A,2,HIE2,19.63317152,0.549538932,286.0814209,24.96465111,25.04948235,25.03854942,400.6621399,357.954071,12.2181797,21.6007576,38.69670868,68.41265869,299.9309082,1500.617554
18/02/2016,126,4,A,2,HIE2,14.80517581,0.618379961,198.3201197,25.53841972,26.3730526,25.03689957,280.0564575,247.6381226,12.47651291,23.51831627,38.18647766,71.98178864,299.9214478,1499.228394
18/02/2016,126,4,A,2,HIE2,5.721847656,0.616626306,107.8356113,25.44321251,26.19129372,25.00432205,140.2873383,127.436615,12.6385479,23.40019226,38.90148544,72.02586365,299.9281921,1500.800293
18/02/2016,126,4,A,2,HIE2,1.678836923,0.56778502,69.939808,25.05210495,25.27446175,25.01157761,80.77625275,76.66622925,12.50113297,22.08844185,39.38401413,69.58821106,299.9352722,1501.448975
18/02/2016,126,4,A,2,HIE2,3.837372895,0.525600203,87.34249629,24.68917274,24.41090584,25.01873016,110.9248123,102.3476868,12.25465202,20.87727356,39.4529686,67.21287537,299.9586792,1500.723755
18/02/2016,126,4,A,2,HIE2,8.335189903,0.521378507,130.2381702,24.41463661,23.75678635,25.01752853,180.0409851,162.0108795,11.89543056,20.10329437,38.92824554,65.78878784,299.9517517,1500.732056
18/02/2016,126,4,A,2,HIE2,17.02853702,0.664586338,251.1202936,24.5098629,23.87941551,25.04646492,341.1445007,304.1711426,11.55785275,20.93030167,37.60785675,68.10466766,299.9602661,1499.84021
18/02/2016,126,4,A,2,HIE2,20.74452349,0.632483992,326.5529199,25.11676598,25.31198883,25.04240227,440.610321,394.870697,11.63999462,22.14217377,36.52764511,69.48469543,299.9300842,1499.518433
18/02/2016,126,4,A,2,HIE2,23.06483683,0.705585515,426.5280627,25.57222748,26.37909317,24.9987278,549.8443604,497.6638184,12.08261013,23.92547417,36.9019928,73.07176971,299.9178467,1500.803223
18/02/2016,126,4,A,2,HIE2,21.5680903,0.652582686,528.0248768,25.18676186,25.49168777,25.01396751,649.8942261,600.2554932,12.11656666,22.68311882,37.8637352,70.88374329,299.9116211,1500.024048
18/02/2016,126,4,A,2,HIE2,19.23278012,0.611021795,684.1150773,24.8239727,24.62939453,25.02135658,800.4162598,754.6021729,12.01960468,21.53741837,38.38181305,68.77474213,299.9354858,1501.389038
18/02/2016,126,4,A,2,HIE2,17.91744064,0.594888687,884.9822285,24.58789253,24.09254646,25.01962662,999.8863525,955.2506714,11.83777332,20.85346222,38.3380928,67.53652191,299.9570007,1501.17749
18/02/2016,126,4,A,2,HIE2,17.30528295,0.569595721,1180.516095,24.38781738,23.61335564,25.02212715,1300.644165,1255.031616,11.53291702,20.11853218,37.79976654,65.93959045,299.9520569,1501.136108
18/02/2016,126,4,A,2,HIE2,17.34604573,0.584407459,1474.088474,24.25678444,23.30300903,25.0235405,1599.529175,1551.256958,11.19859409,19.77655411,36.99180984,65.32699585,299.9564514,1501.008301
18/02/2016,35,6,B,3,HIE2,11.44433371,0.318515408,304.5622593,25.26511765,25.67863464,25.00934792,399.8675232,374.2860107,13.71138954,20.74937057,42.63670349,64.5218811,299.9631653,1500.585938
18/02/2016,35,6,B,3,HIE2,11.26298384,0.304979608,303.7309289,25.04944801,25.23253822,25.01733398,399.743988,374.7167053,13.81711197,20.33675766,43.51828384,64.05252075,299.8990784,1500.928955
18/02/2016,35,6,B,3,HIE2,8.074841978,0.302913351,211.4150957,24.91314125,24.94183159,25.01567078,280.2884827,262.4201965,13.52674961,19.92740059,42.95197678,63.27619553,299.9110413,1501.241211
18/02/2016,35,6,B,3,HIE2,2.972243731,0.307797789,114.9282931,24.83557701,24.7629528,25.01925468,140.9900818,134.1556702,13.0921278,19.5877285,41.7648735,62.48632813,299.9448853,1499.878418
18/02/2016,35,6,B,3,HIE2,0.455662696,0.313781242,74.4745003,24.77263451,24.60173416,25.02324486,79.90344238,78.46120453,12.60956001,19.24424553,40.37608719,61.62049484,299.9563599,1500.394287
18/02/2016,35,6,B,3,HIE2,1.61650822,0.352840296,96.04983131,25.04543877,25.11914825,25.03936768,110.1656952,106.11409,12.37102032,19.92579269,38.96870041,62.76622009,299.9422607,1498.971924
18/02/2016,35,6,B,3,HIE2,4.291952776,0.532141486,151.9305147,25.72264671,26.41212463,25.00212479,180.2374573,169.8614655,12.72456932,23.01606369,38.49927521,69.6370697,299.9030457,1501.510742
18/02/2016,35,6,B,3,HIE2,9.765194987,0.499758456,276.2645534,25.55825424,26.15174294,25.01298332,340.3581543,317.6664429,12.85576725,22.55818939,39.27661896,68.91921234,299.8763123,1501.479736
18/02/2016,35,6,B,3,HIE2,11.58053654,0.457721643,360.2817889,25.3193512,25.67474556,25.01342773,440.2865906,413.3566284,12.80993652,21.72180176,39.69509125,67.3109436,299.9570618,1500.620728
18/02/2016,35,6,B,3,HIE2,11.98685806,0.43270485,462.8598817,25.13607216,25.28212929,25.01636887,550.2601318,521.7993164,12.66778851,21.07387352,39.68367386,66.01694489,299.9201355,1500.797607
18/02/2016,35,6,B,3,HIE2,12.38348884,0.414056455,556.6248252,24.9986515,24.99484825,25.01649857,650.9336548,621.0279541,12.41979313,20.51704025,39.22630692,64.80040741,299.9421997,1500.208984
18/02/2016,35,6,B,3,HIE2,12.45473301,0.398432114,700.3709622,24.90367889,24.79840469,25.01875496,800.899231,769.758606,12.09136963,20.01571846,38.40454865,63.57382202,299.9188843,1499.755737
18/02/2016,35,6,B,3,HIE2,12.45629501,0.388003013,892.2510738,24.84753609,24.68757057,25.02165604,999.507019,966.821167,11.7374239,19.61407661,37.4048996,62.50626755,299.9326782,1500.62793
18/02/2016,35,6,B,3,HIE2,13.09582443,0.416113327,1183.056463,25.167593,25.30278397,25.03762627,1300.695679,1263.265259,11.60107231,20.31454277,36.26945877,63.51115036,299.9645081,1500.054565
18/02/2016,35,6,B,3,HIE2,14.57006655,0.49485181,1469.780572,25.72240448,26.38479996,25.01047516,1599.05896,1553.528076,11.91491985,22.22641373,36.03983307,67.22968292,299.9237061,1499.200317
18/02/2016,36,4,B,2,HIE2,16.49484673,0.544735729,302.9722385,24.54090309,24.643013,24.43843269,400.3500366,364.2445374,13.5766964,21.9233017,44.05060196,71.13179016,299.9322205,1499.923462
18/02/2016,36,4,B,2,HIE2,12.71174463,0.531567861,204.9275666,24.31767654,24.18392372,24.43681145,280.1358032,252.6217194,13.09448814,21.18175125,43.05582047,69.64744568,299.9602966,1499.999512
18/02/2016,36,4,B,2,HIE2,5.281494069,0.52730787,108.873308,24.1366024,23.79304886,24.43182564,140.787735,129.1630096,12.44357681,20.47896385,41.36241913,68.07202911,299.9385681,1501.309814
18/02/2016,36,4,B,2,HIE2,1.553791636,0.641699358,70.65428555,24.32388115,24.13788414,24.45368385,80.15080261,76.31689453,11.94165611,21.24420929,39.24961853,69.82508087,299.9060669,1499.911011
18/02/2016,36,4,B,2,HIE2,3.325039664,0.715642549,91.57510141,24.75665283,24.9447937,24.44914246,109.7868118,102.0333862,11.83225632,22.38880348,37.89382172,71.70207214,299.929718,1499.393555
18/02/2016,36,4,B,2,HIE2,7.652703129,0.742112223,140.4748105,24.85678482,25.16782761,24.42239571,180.0129089,162.8920746,11.93036556,22.80473137,37.97927475,72.59686279,299.9462585,1500.585205
18/02/2016,36,4,B,2,HIE2,14.90329683,0.686459266,261.639983,24.65331459,24.78572845,24.43481255,340.7992859,307.7591553,11.81856251,22.06216049,38.08312225,71.09120941,299.9008484,1500.217407
18/02/2016,36,4,B,2,HIE2,16.22734332,0.661451627,351.0803379,24.46745682,24.40661621,24.43679428,440.1675415,403.6525574,11.65541553,21.47449684,37.97561264,69.96808624,299.9092712,1500.268799
18/02/2016,36,4,B,2,HIE2,16.42992043,0.646910848,456.9659107,24.31485558,24.0984745,24.43602753,550.4022217,512.5265503,11.41819477,20.98519516,37.54489517,69.00276184,299.9325867,1501.355957
18/02/2016,36,4,B,2,HIE2,16.20727396,0.646556534,556.7590127,24.19659615,23.85405159,24.43638992,651.442627,613.072937,11.10495281,20.6068058,36.77222443,68.23605347,299.9329529,1501.255371
18/02/2016,36,4,B,2,HIE2,15.71923185,0.628164259,703.5661362,24.08451462,23.61561394,24.43631172,800.4945068,761.7797852,10.76105881,20.11461639,35.87344742,67.05480194,299.955719,1499.982422
18/02/2016,36,4,B,2,HIE2,15.91853384,0.700841712,900.5922558,24.27356529,23.96102142,24.45470238,999.8044434,957.9880981,10.55747795,20.75269127,34.79528427,68.39661407,299.9491272,1499.364746
18/02/2016,36,4,B,2,HIE2,17.69330849,0.84655465,1190.415275,24.8541851,25.07641602,24.42646217,1300.75708,1250.077026,10.77653694,22.72206688,34.30348969,72.32807922,299.8863525,1500.255371
18/02/2016,36,4,B,2,HIE2,17.79167032,0.783779168,1478.150793,24.71336365,24.85216713,24.42654037,1598.93335,1545.306763,10.75873375,22.16913605,34.53725433,71.16646576,299.90802,1500.35791
18/02/2016,27,6,B,1,HIE4,12.74873999,0.596754747,326.017803,23.13955879,23.20651245,23.09511948,400.3531189,371.3864136,10.36543846,19.34523201,36.66693497,68.43225861,299.1966248,1499.436646
18/02/2016,27,6,B,1,HIE4,10.57722534,0.62855263,221.7375458,23.28964806,23.45171547,23.09712982,280.9696655,257.2667847,10.15744972,19.65174103,35.60562897,68.88664246,299.1952209,1499.525635
18/02/2016,27,6,B,1,HIE4,4.666760686,0.700794873,114.563383,23.52490425,23.90317345,23.0914135,139.9703522,129.2455292,10.1145153,20.46420288,34.95479965,70.72232819,299.1760559,1499.466553
18/02/2016,27,6,B,1,HIE4,1.498739954,0.76727193,70.88739838,23.70912361,24.29098129,23.08928299,79.65644073,75.79559326,10.17598152,21.22242165,34.77950668,72.53407288,299.2072449,1498.663818
18/02/2016,27,6,B,1,HIE4,3.241371689,0.822251844,93.7942734,23.85707855,24.58274269,23.08795357,110.7875977,103.0711517,10.31155872,21.85037422,34.93166733,74.02081299,299.1777954,1498.525391
18/02/2016,27,6,B,1,HIE4,6.772064621,0.867062797,145.6404495,23.97156906,24.82943153,23.08496094,179.1557159,163.5859833,10.51949692,22.40644646,35.39247131,75.38568115,299.1937866,1498.911377
18/02/2016,27,6,B,1,HIE4,12.35075698,0.875981329,278.7204231,23.82083702,24.56145859,23.03855896,339.7033997,311.2533875,10.65520954,22.21779823,36.17593765,75.43254852,299.1784973,1500.986816
18/02/2016,27,6,B,1,HIE4,13.06763186,0.75137139,370.3282385,23.36139488,23.66585922,23.0608902,440.2260742,409.7528992,10.44542122,20.65101624,36.46027756,72.08342743,299.2219238,1500.522339
18/02/2016,27,6,B,1,HIE4,13.06932941,0.731052937,476.6501823,23.2666111,23.45153427,23.09563446,549.8644409,518.3481445,10.19408035,20.23187828,35.78768921,71.02672577,299.2315979,1500.112793
18/02/2016,27,6,B,1,HIE4,13.35078647,0.790082266,575.2001318,23.43559837,23.74370766,23.09394836,650.2602539,616.7821045,10.11342812,20.76240921,35.14373016,72.14847565,299.2243652,1499.214355
18/02/2016,27,6,B,1,HIE4,13.61726622,0.84921642,722.4506107,23.63288498,24.13253975,23.08821297,800.9611206,764.8149414,10.11575317,21.42295647,34.73627853,73.5638504,299.1825867,1499.506104
18/02/2016,27,6,B,1,HIE4,13.79047792,0.899758306,917.2049584,23.80498505,24.48188591,23.09005928,1000.49884,961.2032471,10.19406891,22.03811073,34.64508057,74.89768219,299.2020264,1498.560425
18/02/2016,27,6,B,1,HIE4,14.18296405,0.9432142,1208.332845,23.94648361,24.7719841,23.08538246,1300.190918,1256.011108,10.34235954,22.59105301,34.85121155,76.12630463,299.2214966,1498.579956
18/02/2016,27,6,B,1,HIE4,13.78198113,0.860611158,1502.541327,23.59543228,24.11028862,23.0562191,1600.734985,1555.271973,10.32464409,21.53860474,35.53480148,74.13040161,299.1927185,1500.5354
18/02/2016,28,6,A,1,HIE4,12.0982416,0.569354747,327.0115378,23.00649452,22.90895653,23.10671425,400.2163696,372.3754272,8.533389091,17.98820686,30.42575073,64.13684845,299.2674866,1499.311768
18/02/2016,28,6,A,1,HIE4,12.05405634,0.571558309,327.2516763,23.0220356,22.92328072,23.10441208,400.107666,372.3406982,8.526472092,18.0127182,30.37238121,64.16360474,299.2310791,1499.030396
18/02/2016,28,6,A,1,HIE4,12.53030471,0.644363269,328.8078889,23.40848541,23.63484573,23.10132599,400.7143555,371.5652161,8.506022453,19.11314583,29.59986115,66.51127625,299.1584778,1499.227539
18/02/2016,28,6,A,1,HIE4,9.314465435,0.705754982,230.0513218,23.70937347,24.24277496,23.09967804,281.313385,259.5943604,8.658720016,20.13941765,29.58945465,68.82244873,299.2207642,1498.636841
18/02/2016,28,6,A,1,HIE4,3.601516913,0.75098432,119.3723806,23.80407715,24.47729874,23.04199028,139.5643768,130.7580109,8.860766411,20.72889519,30.10734367,70.43318176,299.2260742,1500.368164
18/02/2016,28,6,A,1,HIE4,0.871107456,0.680141886,72.93748979,23.49265671,23.89905167,23.06533623,79.18369293,76.58400726,8.809796333,19.72697067,30.50137711,68.29894257,299.2160645,1500.582153
18/02/2016,28,6,A,1,HIE4,2.264135537,0.635090784,96.18418585,23.17589569,23.26599884,23.06895447,110.1561737,104.5346222,8.635676384,18.78628731,30.47563553,66.29753876,299.2153625,1501.111084
18/02/2016,28,6,A,1,HIE4,4.998842515,0.6208129,150.1194894,23.1428833,23.1757946,23.10432816,179.6446075,167.9018402,8.474103928,18.534729,29.96541786,65.54096222,299.2820129,1499.888184
18/02/2016,28,6,A,1,HIE4,10.38498794,0.683409559,281.7431347,23.41269684,23.66274643,23.10084915,340.059906,315.7333374,8.501516342,19.38110161,29.57554817,67.42405701,299.2270203,1499.715454
18/02/2016,28,6,A,1,HIE4,13.00348978,0.757848138,369.6728576,23.71387291,24.239151,23.10035896,440.4568787,409.4569702,8.664381027,20.44186783,29.59970474,69.83456421,299.1956177,1499.162231
18/02/2016,28,6,A,1,HIE4,14.1566181,0.791425622,471.6544166,23.75788116,24.36740875,23.04278374,549.3373413,514.6459351,8.835532188,20.82840729,30.10442734,70.96655273,299.2095642,1500.554077
18/02/2016,28,6,A,1,HIE4,14.17118289,0.695441659,566.4558354,23.45659447,23.81235886,23.06940269,650.3602295,615.067688,8.741293907,19.7060318,30.32812309,68.3705368,299.2550964,1500.311035
18/02/2016,28,6,A,1,HIE4,13.56313018,0.635137063,712.4208932,23.17087173,23.24170494,23.07126999,799.7411499,764.6055908,8.528441429,18.71465683,30.10314178,66.05778503,299.2022705,1500.102783
18/02/2016,28,6,A,1,HIE4,13.590897,0.617543198,907.4802613,23.19777107,23.25987625,23.10972404,1001.378418,964.1245728,8.348052979,18.52779961,29.41724396,65.28909302,299.204895,1498.724609
18/02/2016,28,6,A,1,HIE4,14.22408499,0.689950445,1198.575236,23.56515121,23.93815804,23.10368347,1300.993164,1258.06665,8.420602798,19.6437664,29.02078247,67.70031738,299.2013245,1499.321899
18/02/2016,28,6,A,1,HIE4,14.95572027,0.743912629,1487.479184,23.82456017,24.48084831,23.05170631,1600.194946,1551.245361,8.61209774,20.5827198,29.21978569,69.83462524,299.2144165,1501.394287
18/02/2016,29,6,A,3,HIE4,12.51128277,1.165887425,340.6586242,24.94846916,25.72883034,24.0189724,399.5480347,368.8503723,9.295366287,24.12769318,29.4749279,76.50715637,299.1759338,1499.405273
18/02/2016,29,6,A,3,HIE4,9.848492797,1.033746473,234.1628807,24.70438766,25.2424202,24.03514671,281.0863342,257.6838379,9.189528465,23.03093147,29.56576157,74.09815216,299.1688232,1500.735352
18/02/2016,29,6,A,3,HIE4,4.258202184,0.946709202,118.4536375,24.46242905,24.73936081,24.04034996,139.7597809,129.4943542,9.001630783,22.03594017,29.3828392,71.92901611,299.1877441,1500.908325
18/02/2016,29,6,A,3,HIE4,1.360594898,0.881559331,72.07859643,24.32248306,24.5188427,24.07507515,80.01786804,76.30315399,8.757055283,21.40740776,28.82421494,70.46338654,299.2141724,1499.164063
18/02/2016,29,6,A,3,HIE4,2.760791539,0.955337202,96.34046538,24.5893898,24.97901154,24.0792408,110.7499161,103.7811432,8.741491318,22.23307228,28.31539917,72.01726532,299.1774902,1498.824097
18/02/2016,29,6,A,3,HIE4,5.782858873,1.071271647,152.7753326,24.93591118,25.6713047,24.07095528,180.6603699,166.5619354,8.932688713,23.58279037,28.34137344,74.82279205,299.1301575,1500.049316
18/02/2016,29,6,A,3,HIE4,11.40377346,1.115343923,285.6830715,24.97189713,25.80574417,24.01635933,339.4953918,311.8833313,9.166064262,23.99934196,29.01960182,75.98150635,299.1539307,1501.090576
18/02/2016,29,6,A,3,HIE4,12.03954109,0.990916491,378.8832274,24.70289993,25.25153542,24.03184891,439.8538513,409.9336243,9.076954842,22.82915688,29.20183563,73.44459534,299.1062622,1499.687744
18/02/2016,29,6,A,3,HIE4,12.32762296,0.914970424,483.2446969,24.45808601,24.71982193,24.03937531,549.6981812,518.1205444,8.886323929,21.83122253,29.01009369,71.26972198,299.2029114,1500.90686
18/02/2016,29,6,A,3,HIE4,12.04074135,0.839581523,579.8059179,24.27404785,24.40264893,24.04187012,649.5769043,617.5997314,8.613113403,21.0252285,28.43016434,69.40007782,299.1882629,1500.327026
18/02/2016,29,6,A,3,HIE4,12.2372283,0.825465341,724.679234,24.38716888,24.59547997,24.07825279,800.3778687,765.9331055,8.40940094,21.06633949,27.57004738,69.06555939,299.1770935,1499.488525
18/02/2016,29,6,A,3,HIE4,12.95643088,0.924064266,918.154846,24.78556633,25.32583618,24.0712204,1001.234619,961.5836792,8.480895042,22.37494469,27.14845085,71.62512207,299.1686401,1498.695068
18/02/2016,29,6,A,3,HIE4,13.54480144,1.009982861,1205.486836,25.11353493,25.99802589,24.02651787,1299.109619,1252.813477,8.74317646,23.65004921,27.44507217,74.23815918,299.1317139,1500.649658
18/02/2016,29,6,A,3,HIE4,13.23465259,0.865737226,1495.575695,24.85386276,25.58362389,24.02560806,1599.599243,1551.272827,8.774940491,22.49970627,27.9756031,71.73186493,299.1389465,1500.432617
18/02/2016,30,1,A,3,HIE4,24.57060686,0.582345688,261.8264108,24.56899452,25.25064659,24.03961372,400.0292664,346.8855286,9.106412888,20.45863533,29.51103401,66.30003357,300.1077576,1500.572998
18/02/2016,30,1,A,3,HIE4,24.62514589,0.579497584,261.5575122,24.40118408,24.87331772,24.03649902,400.0863647,346.9610596,9.086536407,20.07398033,29.74185562,65.70571899,300.0932007,1500.463135
18/02/2016,30,1,A,3,HIE4,17.30686182,0.583211113,184.246993,24.30067635,24.63807678,24.04387665,281.2471924,243.925827,8.83244133,19.75800323,29.08504295,65.06269073,300.0962524,1500.73584
18/02/2016,30,1,A,3,HIE4,6.979614698,0.585515394,100.0680679,24.21164703,24.45269966,24.0460968,139.8659668,124.521843,8.503206253,19.44062996,28.15102768,64.36086273,300.0871887,1500.331055
18/02/2016,30,1,A,3,HIE4,2.384822175,0.584242008,65.48931538,24.12004852,24.26077652,24.05369949,80.02097321,74.4250412,8.176523209,19.09208679,27.21787643,63.55342865,300.1205444,1500.428955
18/02/2016,30,1,A,3,HIE4,4.644702784,0.633092193,84.19349896,24.41981888,24.81003571,24.07602692,110.3441467,99.84893799,8.057003975,19.91854286,26.33927155,65.11600494,300.0849304,1499.347778
18/02/2016,30,1,A,3,HIE4,9.866229902,0.71098548,128.8463364,24.84218216,25.72747803,24.07087708,180.3507996,158.4719543,8.189430237,21.46361542,26.10438156,68.41677094,300.0508118,1499.281494
18/02/2016,30,1,A,3,HIE4,21.06552861,0.728546975,232.3223613,24.83500481,25.76672935,24.02170563,339.6905518,293.5612488,8.310194016,21.67952919,26.5012722,69.13618469,300.0957642,1500.291626
18/02/2016,30,1,A,3,HIE4,26.99827912,0.683611757,298.9392224,24.62549782,25.30587196,24.03840637,440.2301636,381.3397827,8.254353523,20.86818123,26.65289307,67.38230896,300.1047668,1501.370605
18/02/2016,30,1,A,3,HIE4,31.50896237,0.654213682,380.3339299,24.41802979,24.87486267,24.03765678,549.2470703,480.3415222,8.126598358,20.1713295,26.56750107,65.94417572,300.0812683,1500.518066
18/02/2016,30,1,A,3,HIE4,33.52614075,0.638619755,467.0950661,24.25698662,24.50637054,24.04610062,650.4746704,576.5636597,7.907538891,19.59959602,26.10146141,64.69499207,300.0772095,1500.187744
18/02/2016,30,1,A,3,HIE4,34.70163616,0.629341937,605.4613735,24.13603783,24.22518539,24.04302979,800.0357056,722.2000122,7.637051582,19.13602448,25.39147377,63.62296295,300.1477051,1500.36438
18/02/2016,30,1,A,3,HIE4,35.30673922,0.621502466,796.6843597,24.04872322,24.04208374,24.04789352,1001.200562,919.897644,7.3285923,18.75944328,24.49351501,62.69753647,300.1139221,1500.087891
18/02/2016,30,1,A,3,HIE4,36.24597789,0.642349657,1084.153552,24.27990532,24.46699333,24.07845497,1300.382813,1212.967773,7.126605511,19.21169853,23.48872566,63.32023621,300.0947266,1499.153442
18/02/2016,30,1,A,3,HIE4,39.53931755,0.732972853,1367.497676,24.81757355,25.65798187,24.02757645,1600.186401,1499.908813,7.285357952,21.12987137,23.25003624,67.43254852,300.0561523,1499.866333
18/02/2016,31,6,B,2,HIE4,11.28697098,0.316257507,304.4281796,24.10337067,24.31405258,24.04623795,400.4474182,374.7782288,8.028992653,16.18295097,26.73546219,53.887043,300.1455383,1500.919067
18/02/2016,31,6,B,2,HIE4,8.583882172,0.318932769,209.0877734,23.93400574,23.95179367,24.04420853,280.8993225,261.5958252,7.727035046,15.79106045,25.99279022,53.11917114,300.1333618,1500.404663
18/02/2016,31,6,B,2,HIE4,3.638288932,0.32422875,107.9440226,23.81153107,23.69801521,24.06895065,138.6573944,130.3117065,7.362608433,15.4696064,24.95009232,52.42274094,300.1619568,1500.301758
18/02/2016,31,6,B,2,HIE4,1.305392132,0.361529508,69.16331856,24.09164619,24.21299744,24.07910156,80.54119873,77.2217865,7.186550617,16.22839737,23.94589806,54.07372665,300.128479,1499.759644
18/02/2016,31,6,B,2,HIE4,2.507175805,0.447598266,91.64911847,24.48435593,24.93320274,24.06946754,110.1148376,103.9747086,7.216598511,17.87315369,23.48487282,58.16434479,300.1435852,1499.242188
18/02/2016,31,6,B,2,HIE4,5.568958998,0.472681695,142.4203176,24.42812347,24.89299202,24.03948021,180.2709045,167.2817688,7.233363628,18.1294899,23.61874199,59.19732285,300.1390686,1500.540039
18/02/2016,31,6,B,2,HIE4,9.473554378,0.454801778,273.7994723,24.22512054,24.49407005,24.04804611,340.272522,317.966217,7.162302494,17.56422234,23.67240906,58.05220795,300.1171265,1501.120972
18/02/2016,31,6,B,2,HIE4,10.78466625,0.445890455,361.936485,24.07080841,24.17148781,24.04763222,439.7471313,413.9422302,7.075538158,17.15826988,23.60236931,57.23604202,300.1525574,1500.644043
18/02/2016,31,6,B,2,HIE4,11.32918482,0.434853817,465.102275,23.94200706,23.900774,24.05353546,550.3571167,522.4993896,6.956614017,16.75817108,23.38570786,56.33512115,300.122345,1500.53479
18/02/2016,31,6,B,2,HIE4,11.42189045,0.414550231,559.1639285,23.84904289,23.7051239,24.05148125,649.9598999,621.1316528,6.788041592,16.28399277,22.94520569,55.04379654,300.1498718,1500.521362
18/02/2016,31,6,B,2,HIE4,11.35002393,0.383794486,701.6279843,23.77664757,23.57563972,24.06112862,800.0988159,770.2799683,6.590004444,15.70492935,22.37275124,53.31748581,300.1886902,1501.123413
18/02/2016,31,6,B,2,HIE4,12.02194951,0.368038194,888.3531473,24.08226776,24.15397072,24.07856941,1000.938049,967.7131958,6.537425518,15.88509083,21.78898048,52.94438171,300.1362915,1499.090698
18/02/2016,31,6,B,2,HIE4,13.16799338,0.359469789,1166.015655,24.51609421,25.0411129,24.04715538,1299.778198,1260.869385,6.68800354,16.50476456,21.71809959,53.59627914,300.1429749,1498.604614
18/02/2016,31,6,B,2,HIE4,13.37954852,0.280084359,1437.197557,24.41555977,24.93039322,24.04649353,1599.888916,1559.797363,6.753132343,15.17663002,22.06282234,49.58281326,300.1006165,1499.78894
18/02/2016,37,1,B,1,NA,24.24702325,0.458397961,248.7445451,23.66620636,23.29044342,24.1010685,401.4255066,350.0439758,9.991436958,18.1911869,34.23408127,62.32923508,300.2226868,1500.103882
18/02/2016,37,1,B,1,NA,17.53941135,0.489602556,174.5804262,23.8820858,23.6548233,24.10123253,281.2523804,243.963562,9.42356205,18.43133545,31.87110329,62.33597946,300.2468262,1499.228638
18/02/2016,37,1,B,1,NA,7.460801048,0.511572868,94.50835487,24.24697113,24.41970444,24.09766197,139.5760193,123.4233856,9.33297348,19.20650864,30.87989998,63.5483551,300.2305298,1498.622681
18/02/2016,37,1,B,1,NA,2.981107877,0.525947346,61.2433229,24.56253242,25.1023407,24.09641075,79.75390625,73.01531982,9.600107193,20.0719223,31.17005157,65.17040253,300.1960449,1499.872192
18/02/2016,37,1,B,1,NA,5.269687763,0.532819033,78.20014696,24.77686119,25.56535149,24.09460449,109.8644867,98.25495148,10.0378685,20.78306198,32.17790985,66.62325287,300.228363,1500.122314
18/02/2016,37,1,B,1,NA,21.36527038,0.535751889,215.2836652,24.93848801,25.87743568,24.08844757,340.2582703,294.2891846,10.52807617,21.3584404,33.42580414,67.81134796,300.1283569,1499.319214
18/02/2016,37,1,B,1,NA,26.1396581,0.512063062,283.7624534,24.47175598,25.05389404,24.07012939,440.1417236,384.0647583,10.72166824,20.50032043,35.00397873,66.92921448,300.2101135,1499.937012
18/02/2016,37,1,B,1,NA,29.08270488,0.491050323,375.1402286,23.90706062,23.7987709,24.09703827,553.7363892,491.2079468,10.14318275,18.9485817,34.25704956,63.99593735,300.2363586,1501.477173
18/02/2016,37,1,B,1,NA,30.58209717,0.507893349,465.1107928,24.01252937,23.90176582,24.09844017,651.9241943,585.2580566,9.548790932,18.85283089,32.04586411,63.27034378,300.2353821,1499.087158
18/02/2016,37,1,B,1,NA,32.47257075,0.525306568,600.0109122,24.32595444,24.53886795,24.09548569,798.9829102,726.6164551,9.366470337,19.44392586,30.84822083,64.03805542,300.2141724,1499.238403
18/02/2016,37,1,B,1,NA,35.19202386,0.539538434,783.9175973,24.59202957,25.08769035,24.09605026,1001.464661,921.1658936,9.549470901,20.14890862,30.95432472,65.31208801,300.2128296,1499.437744
18/02/2016,37,1,B,1,NA,36.12148531,0.547257442,1067.200942,24.85086632,25.64635086,24.09317398,1297.739502,1211.969604,10.01399326,20.97314262,31.96225929,66.94123077,300.1652222,1499.016479
18/02/2016,37,1,B,1,NA,36.37008029,0.533537812,1357.291281,24.56807899,25.2169323,24.06649017,1598.52771,1510.037476,10.422122,20.67052269,33.83256531,67.10118866,300.2147522,1500.799927
18/02/2016,38,4,A,1,NA,18.33178759,0.50207873,290.5167915,23.75967789,23.17520523,24.10375404,403.7121887,363.5700073,7.805193901,17.28340149,26.59010315,58.87969589,300.2292175,1499.122437
18/02/2016,38,4,A,1,NA,17.17130718,0.504864908,294.2307394,23.77421188,23.19790459,24.10487556,400.580658,362.7484741,7.801943779,17.3237915,26.55576706,58.96563339,300.2216797,1498.83252
18/02/2016,38,4,A,1,NA,20.59256761,0.567465627,279.7561078,24.27323532,24.17344666,24.09917259,398.5941772,353.5294495,7.855219364,18.6941452,25.94728088,61.75030899,300.1842957,1500.080566
18/02/2016,38,4,A,1,NA,14.86887577,0.611048083,195.6692532,24.65051842,24.94186974,24.09855461,278.5316467,245.8732758,8.185441971,19.91093063,26.43397331,64.30013275,300.2113342,1499.010376
18/02/2016,38,4,A,1,NA,5.988422829,0.613935062,102.7331675,24.55739975,24.87745667,24.07302666,136.692337,123.2771225,8.563831329,20.05952072,27.81116295,65.14356995,300.1954041,1500.957764
