Room,Prov,Pot,W_treatment,Code,Unit,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
2,C,19,w,C-19,HIE3,1,13:49:21,561,0,25.76658196,0.594591615,311.4868046,4.102387304,0.822506001,24.83337212,6,1.420000017,1,2.840000033,23.20829582,24.83337212,22.13275909,430.7265625,397.8695984,18.14945602,22.95615196,64.3939209,81.44798279,500.3285828,1499.358398,168.5298462,101.3114395,8.063421249,0.610318482,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833880971,0.004102387,297.9833721,296.3582958,239.8973384,0.481152014,3.148226802,31.07474158,8.118589616,24.02083397,2.998724728,0.491656761,2.325720801,0.673003927,0.315127679,31.55717656,0.782886669,77.79706675,385.6213994,0.051982709
2,C,19,w,C-19,HIE3,2,13:49:22,561.5,0,25.81088918,0.595936418,311.4848873,4.105225766,0.821536786,24.8292141,6,1.420000017,1,2.840000033,23.20946693,24.8292141,22.13305092,430.7565002,397.8457336,18.14821243,22.95814133,64.38457489,81.44880676,500.3372192,1499.609253,168.3115234,101.3108444,8.063421249,0.610318482,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833895365,0.004105226,297.9792141,296.3594669,239.9374751,0.480864461,3.147445471,31.06721189,8.109070565,24.01934052,2.99845576,0.492575887,2.325908684,0.672547076,0.315731857,31.55679696,0.782928811,77.82646987,385.5764731,0.052097846
2,C,19,w,C-19,HIE3,3,13:51:20,679,0,25.42082096,0.839203209,332.961289,6.108453298,0.930587288,24.55407715,6,1.420000017,1,2.840000033,23.07471275,24.55407715,22.11482239,432.4404907,399.0316772,14.20483494,21.37377167,50.810112,76.45310974,500.3162537,1500.217163,168.9052887,101.3172836,5.960119247,0.27960521,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833860423,0.006108453,297.7040771,296.2247128,240.0347407,-0.545807532,3.096119775,30.5586536,9.184881937,23.81439495,2.961744965,0.647786215,2.165532486,0.796212479,0.418591356,33.73473336,0.8344232,76.18064997,386.9478364,0.050047435
2,C,19,w,C-19,HIE3,4,13:52:50,769,0,5.289274162,0.561522832,398.1921882,4.389852568,0.926311231,23.19613457,6,1.420000017,1,2.840000033,23.53845024,23.19613457,23.11380386,430.3756409,421.8116455,13.85533905,19.0198555,48.19185638,66.155159,500.3014221,100.9678497,176.7234955,101.3182449,4.445440292,0.07543689,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833835704,0.004389853,296.3461346,296.6884502,16.1548556,-2.061591787,2.853369609,28.16244607,9.142590569,23.3672924,2.883019054,0.468826736,1.927058378,0.955960676,0.300139078,40.34413366,0.944004729,72.24046788,419.2973779,0.009112855
2,C,26,w,C-26,HIE3,5,13:57:56,1075.5,0,26.28158997,0.62535923,310.6863985,5.848872342,1.126520374,24.94211769,6,1.420000017,1,2.840000033,23.92307091,24.94211769,23.09302902,431.2015686,396.8992615,13.28370285,20.15661049,45.14550781,68.50351715,500.3104248,1499.13208,9.947977066,101.3166885,4.629674911,0.003861725,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833850708,0.005848872,298.0921177,297.0730709,239.8611275,-0.351250124,3.168721401,31.27541422,11.11880373,24.4325943,3.073691466,0.512506813,2.042201027,1.031490439,0.328847438,31.47771707,0.782784018,70.09529599,384.4062523,0.04792367
2,C,26,w,C-26,HIE3,6,13:59:38,1177.5,0,26.04143163,0.619558533,310.3141758,5.803932777,1.12662815,24.83174324,6,1.420000017,1,2.840000033,23.85394287,24.83174324,23.10688019,430.4015503,396.4137573,13.12995911,19.95114136,44.80681992,68.08453369,500.3359375,1501.349121,10.36410809,101.3121262,4.723638535,0.009736359,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833893229,0.005803933,297.9817432,297.0039429,240.215854,-0.317945725,3.1479207,31.0715096,11.12036824,24.34284306,3.057212833,0.508604269,2.02129255,1.035920282,0.326277223,31.43858893,0.78280375,69.85066921,384.0349079,0.047365783
2,C,26,w,C-26,HIE3,7,14:01:08,1267,0,6.158505784,0.50411683,391.6623693,4.682834465,1.081628194,23.81507874,6,1.420000017,1,2.840000033,23.79943275,23.81507874,23.11116982,430.8888855,421.1377258,13.04774857,18.5596962,44.67051315,63.54131699,500.2865906,100.2054749,7.662892342,101.3076172,4.749090195,0.064975083,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833810984,0.004682834,296.9650787,296.9494328,16.03287562,-2.262361818,2.961866792,29.23636814,10.67667194,23.80725574,2.960473273,0.428122542,1.880238597,1.080234676,0.27350339,39.67838137,0.930010173,68.2272952,418.2102671,0.010047056
2,A,19,w,A-19,HIE3,8,14:04:54,1494,0,23.95792159,0.570140732,313.6847233,5.548050589,1.153906419,24.69691849,6,1.420000017,1,2.840000033,23.28496361,24.69691849,22.11338043,430.3618469,398.9772034,12.91103935,19.43491936,45.59153366,68.62869263,500.3364258,1500.121826,5.171949387,101.3005371,5.027410507,0.034718812,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833894043,0.005548051,297.8469185,296.4349636,240.0194868,-0.244296251,3.122674188,30.82584039,11.39092103,23.99094105,2.99334509,0.474819021,1.96876777,1.02457732,0.304069759,31.77643096,0.786222172,68.43226532,387.5887549,0.042299856
2,A,19,w,A-19,HIE3,9,14:06:36,1595.5,0,23.65840012,0.570903533,314.917227,5.498978376,1.142600556,24.58540916,6,1.420000017,1,2.840000033,23.2442112,24.58540916,22.13700867,430.0878601,399.0831909,12.87454319,19.34174919,45.57465363,68.46794128,500.3043213,1499.398315,11.60572529,101.3003998,4.965185165,0.040753663,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833840535,0.005498978,297.7354092,296.3942112,239.9037251,-0.210432443,3.101927482,30.62107838,11.27932919,23.91481018,2.979682398,0.47534796,1.959326926,1.020355472,0.304416837,31.90124099,0.789101706,68.54434013,387.8371206,0.041812641
2,A,19,w,A-19,HIE3,10,14:08:06,1685,0,5.876175512,0.472467875,391.3992897,4.511768205,1.101533567,23.72971916,6,1.420000017,1,2.840000033,23.25982094,23.72971916,22.13432884,430.5522461,421.2257996,12.90344334,18.2157917,45.6312294,64.41761017,500.2965698,101.3429108,12.15074635,101.2944717,4.853124619,0.08961612,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833827616,0.004511768,296.8797192,296.4098209,16.21486536,-2.23156848,2.946692565,29.09035917,10.87456747,23.49477005,2.905276586,0.405078273,1.845158998,1.060117588,0.258473538,39.64658429,0.929191161,67.17343714,418.4325471,0.00943337
4,B,24,w,Bw-24,HIE3,1,09:55:23,524.5,0,30.01598574,0.67923304,306.3243664,8.554088836,1.515567746,32.87978363,6,1.420000017,1,2.840000033,32.7290535,32.87978363,32.07083511,440.1760254,400.0840454,24.64778328,34.54963684,50.21805954,70.3923645,500.4243774,1499.669189,336.5244751,101.3762817,6.536536217,-0.778916121,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834040629,0.008554089,306.0297836,305.8790535,239.9470649,-1.630545819,5.018081464,49.49956122,14.94992438,32.80441856,4.996852299,0.548136999,3.502513718,1.494338581,0.352361764,31.05402527,0.765650043,74.55786199,385.8158833,0.05800507
4,B,24,w,Bw-24,HIE3,2,09:59:29,771,0,30.21386455,0.704507399,307.7134355,8.377762496,1.442227729,32.5694809,6,1.420000017,1,2.840000033,32.57848358,32.5694809,32.07349014,439.2992859,399.0587769,24.71228409,34.41288757,50.78265381,70.71696472,500.3478088,1499.890137,356.2870178,101.3848953,6.373084068,-0.785313368,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833913015,0.008377762,305.7194809,305.7284836,239.9824165,-1.516582009,4.931174734,48.63815974,14.22527216,32.57398224,4.932426004,0.564479289,3.488947004,1.443478999,0.36317615,31.19749445,0.771098027,75.55076072,384.6965527,0.059337169
4,B,24,w,Bw-24,HIE3,3,10:01:15,876,0,30.27132631,0.702120168,308.2935994,8.26297573,1.426623765,32.49665833,6,1.420000017,1,2.840000033,32.5383873,32.49665833,32.07542419,440.2197571,399.9586487,24.79759598,34.3652153,51.07668304,70.78352356,500.3763123,1500.443359,331.2441711,101.3916626,6.315070152,-0.781525373,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83396052,0.008262976,305.6466583,305.6883873,240.0709321,-1.451629286,4.91097008,48.43564011,14.07042481,32.51752281,4.916751563,0.56294569,3.484346315,1.432405248,0.362160519,31.25840061,0.770813684,75.70258981,385.5691099,0.059434683
4,B,24,w,Bw-24,HIE3,4,10:02:50,970.5,0,4.552739803,0.536730155,405.7490447,6.386099821,1.37832165,31.54798508,6,1.420000017,1,2.840000033,32.42633057,31.54798508,32.07708359,439.5256042,430.7679443,24.89868736,32.30871201,51.61182404,66.97187042,500.3848267,99.96749115,330.1161499,101.3951416,5.833228111,-0.662922621,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833974711,0.0063861,304.6979851,305.5763306,15.99479823,-2.992305517,4.654268079,45.902279,13.59356699,31.98715782,4.771613439,0.451417073,3.275946429,1.49566701,0.288732934,41.14098184,0.941920238,74.07937563,428.6037899,0.007868902
4,B,26,w,Bw-26,HIE3,5,10:06:48,1209,0,26.53864627,0.555596655,301.2153459,7.21206323,1.509318475,32.47508621,6,1.420000017,1,2.840000033,32.47503662,32.47508621,32.09451294,434.2038269,398.9317627,25.13004303,33.48833084,51.95038986,69.22916412,500.3807068,1499.008179,136.6316681,101.3989105,6.120001793,-0.712635756,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833967845,0.007212063,305.6250862,305.6250366,239.8413032,-0.917007951,4.904998738,48.37328836,14.88495752,32.47506142,4.904991878,0.464688437,3.395680262,1.509311615,0.297425958,30.54290791,0.755054809,73.16545151,386.3165613,0.0502622
4,B,26,w,Bw-26,HIE3,6,10:08:30,1310.5,0,27.17234322,0.584294271,302.5896739,7.73825041,1.551003071,32.95285416,6,1.420000017,1,2.840000033,32.72450638,32.95285416,32.07608795,435.1287231,398.8456421,25.43874359,34.3984642,51.85099411,70.11331177,500.3771973,1499.177734,141.5736084,101.3922043,6.193274498,-0.777359724,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833961995,0.00773825,306.1028542,305.8745064,239.8684321,-1.220979847,5.038739181,49.69552853,15.29706433,32.83868027,5.006493579,0.484594956,3.48773611,1.518757469,0.310487597,30.68023403,0.758663608,73.35020716,385.9292115,0.051644108
4,B,26,w,Bw-26,HIE3,7,10:10:00,1401,0,5.263523538,0.453312739,395.4121445,5.877340289,1.464379965,31.82155228,6,1.420000017,1,2.840000033,32.50127411,31.82155228,32.06691742,435.5305176,426.216095,25.35807228,32.17820358,52.34187698,66.41938782,500.420105,100.1593323,162.8318329,101.3942642,5.859839439,-0.638813734,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834033508,0.00587734,304.9715523,305.6512741,16.02549281,-2.755858526,4.727065241,46.62063754,14.44243396,32.16141319,4.818882639,0.39091586,3.262685276,1.556197363,0.249254326,40.09252346,0.927726919,72.18976207,423.714068,0.008967663
4,C,23,w,C-23,HIE3,8,10:15:47,1748,0,29.2887197,0.658944831,308.0420586,8.065208075,1.464816602,32.7460289,6,1.420000017,1,2.840000033,32.6557579,32.7460289,32.06939316,440.6188965,401.6166687,25.33992958,34.67512131,51.84780121,70.94845581,500.3997498,1500.988892,346.4909668,101.3880234,6.290198326,-0.804955244,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833999583,0.008065208,305.8960289,305.8057579,240.1582173,-1.36693762,4.980458612,49.12275085,14.44762954,32.7008934,4.967818303,0.534847908,3.51564201,1.452176293,0.343581366,31.23177544,0.767005163,75.08368333,387.6942141,0.056722666
4,C,23,w,C-23,HIE3,9,10:17:32,1853,0,29.63401285,0.775839104,318.3080779,7.884446262,1.258636929,31.87549782,6,1.420000017,1,2.840000033,32.56725311,31.87549782,32.08353806,440.2543945,400.9322815,25.22289658,34.35177612,51.86697388,70.63909912,500.4076233,1500.275879,331.0583496,101.3892212,6.184515953,-0.761704206,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834012705,0.007884446,305.0254978,305.7172531,240.0441353,-1.163745588,4.741536757,46.76568871,12.41391259,32.22137547,4.835242236,0.609369775,3.482899828,1.352342408,0.392977087,32.27300811,0.793919803,78.26937597,386.845691,0.059957646
4,C,23,w,C-23,HIE3,10,10:19:02,1942.5,0,5.032536725,0.840160441,412.8014753,6.143358586,0.925319071,29.74308395,6,1.420000017,1,2.840000033,32.46390533,29.74308395,32.07563782,440.2089233,430.9993896,25.14871979,32.27749634,52.01782227,66.76304626,500.3719482,99.95626831,343.1243286,101.3914413,5.759314537,-0.658467054,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833953247,0.006143359,302.893084,305.6139053,15.99300257,-2.611810125,4.197980948,41.40370126,9.126204923,31.10349464,4.538068525,0.648356423,3.272661877,1.265406648,0.41897232,41.85453657,0.957777401,82.33944,428.6071627,0.009667973
4,A,16,w,A-16,HIE3,11,10:27:40,2460.5,0,28.14793418,0.573782618,300.1790002,8.542945908,1.741974014,32.5741272,6,1.420000017,1,2.840000033,31.95079041,32.5741272,31.08569908,439.9280396,402.0596619,21.54499817,31.46587181,45.8768158,67.0018158,500.4076233,1500.320679,320.6177979,101.3953247,5.841956139,-0.634138823,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834012705,0.008542946,305.7241272,305.1007904,240.0513032,-1.692168313,4.932466303,48.64589484,17.18002303,32.2624588,4.846478954,0.477342239,3.190492289,1.655986664,0.305725612,30.4367472,0.746603126,69.39347159,388.679482,0.050254335
4,A,16,w,A-16,HIE3,12,10:29:23,2564,0,28.31534796,0.564790894,298.9113679,8.069301356,1.66882475,32.07443619,6,1.420000017,1,2.840000033,31.72574997,32.07443619,31.10607147,440.0090637,402.1629028,21.45740891,30.83542824,46.27441788,66.4987793,500.3496399,1501.146118,316.8521423,101.3903046,5.801947594,-0.580412626,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833916066,0.008069301,305.2244362,304.87575,240.1833735,-1.40704109,4.79523821,47.29483978,16.45941155,31.90009308,4.748147512,0.471102688,3.12641346,1.621734051,0.301631717,30.30671463,0.743259425,69.79112928,388.7031425,0.050839829
4,A,16,w,A-16,HIE3,13,10:30:57,2657.5,0,5.578186064,0.485282604,398.2887043,6.642171036,1.564718295,31.0893631,6,1.420000017,1,2.840000033,31.76827431,31.0893631,31.11600304,439.8771973,429.76474,21.55846405,29.29036903,46.3794136,63.01330566,500.3387451,98.93788147,316.6169434,101.3881989,5.297858238,-0.519789457,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833897909,0.006642171,304.2393631,304.9182743,15.83006068,-3.158055327,4.534416055,44.72331205,15.43294301,31.4288187,4.622863998,0.414461796,2.96969776,1.653166238,0.264589304,40.38177435,0.926759846,69.39577597,427.1131375,0.009063232
4,C,26,w,C-26,HIE3,14,10:34:04,2846,0,27.53050508,0.505953625,293.4338594,7.691483907,1.745239533,32.16566086,6,1.420000017,1,2.840000033,31.75737953,32.16566086,31.09678268,440.2799072,403.5447388,21.38258171,30.32611275,46.0308075,65.2837677,500.3547974,1500.328735,414.0758972,101.3911819,5.808325768,-0.579399824,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833924662,0.007691484,305.3156609,304.9073795,240.0525923,-1.22153972,4.820039948,47.53904487,17.21293212,31.9615202,4.764693051,0.429446567,3.074800415,1.689892636,0.274368029,29.75160583,0.727140838,68.02217126,390.4580552,0.047961227
4,C,26,w,C-26,HIE3,15,10:35:47,2947.5,0,28.01576868,0.504090165,291.183377,7.621527696,1.735154983,32.0541687,6,1.420000017,1,2.840000033,31.72149849,32.0541687,31.11985588,440.5788269,403.297821,21.26420784,30.12821388,45.86701202,64.98672485,500.3542175,1499.101807,436.5115051,101.3862991,5.56333065,-0.556404829,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833923696,0.007621528,305.2041687,304.8714985,239.8562837,-1.176950156,4.789743088,47.24250839,17.11429451,31.8878336,4.744851385,0.428103311,3.054588105,1.69026328,0.273490832,29.52200497,0.722005828,67.99625077,389.9804664,0.04884776
4,C,26,w,C-26,HIE3,16,10:37:17,3038,0,5.854890969,0.382189302,391.0368314,6.651149621,1.924482046,32.37231064,6,1.420000017,1,2.840000033,31.90016365,32.37231064,31.1133194,441.5960693,431.1376038,21.37624931,29.11894417,45.64245224,62.17461395,500.4052429,98.97687531,668.7765503,101.3825989,5.305701256,-0.478216887,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834008738,0.00665115,305.5223106,305.0501637,15.83629969,-3.321733367,4.876636283,48.10131459,18.98237042,32.13623714,4.812028195,0.336857185,2.952154236,1.859873958,0.214187734,39.64433022,0.90698846,63.82060955,428.354469,0.008723213
4,B,21,w,Bw-21,HIE3,17,10:41:21,3283,0,27.71075587,0.474905675,285.9690412,7.468038728,1.7880179,32.31671524,6,1.420000017,1,2.840000033,31.72462845,32.31671524,31.11484528,439.4314575,402.5992432,21.63148689,30.31471062,46.64851379,65.37397003,500.388855,1498.946167,575.7895508,101.3809967,6.129981041,-0.552063704,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833981425,0.007468039,305.4667152,304.8746284,239.8313814,-1.134745204,4.861353477,47.95132851,17.63661789,32.02067184,4.780673104,0.406868928,3.073335577,1.707337527,0.25964015,28.99182643,0.710306952,67.20568545,389.426877,0.04782208
4,B,21,w,Bw-21,HIE3,18,10:43:05,3386,0,28.18801372,0.525767722,293.6196954,8.074603606,1.771499668,32.59050369,6,1.420000017,1,2.840000033,32.01028442,32.59050369,31.10878372,440.6147766,402.9125977,21.84369278,31.22383881,46.35016632,66.25390625,500.3642883,1499.207886,661.7466431,101.3815536,6.085272789,-0.612379789,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833940481,0.008074604,305.7405037,305.1602844,239.8732564,-1.445920151,4.937020957,48.69742847,17.47358967,32.30039406,4.856874816,0.443637368,3.165521289,1.691353527,0.283642617,29.76762091,0.728742901,68.46293577,389.5133659,0.049544748
4,B,21,w,Bw-21,HIE3,19,10:44:35,3476,0,5.269677482,0.464455545,399.0719544,6.535517331,1.598050735,31.25404167,6,1.420000017,1,2.840000033,31.86701965,31.25404167,31.08172035,440.1043396,430.4126282,21.77807426,29.38438606,46.5881691,62.85977173,500.3851013,101.1776199,13.44417858,101.3833618,5.943549156,-0.502354383,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833975169,0.006535517,304.4040417,305.0170197,16.18841883,-3.10718845,4.577138579,45.14684162,15.76245556,31.56053066,4.657585017,0.399174306,2.979087844,1.678497173,0.254628633,40.45925634,0.927184586,68.83203518,427.9076759,0.008476656
4,C,20,w,C-20,HIE3,20,10:48:21,3702.5,0,28.44963604,0.561303729,297.9099519,7.960458595,1.654862765,32.02435303,6,1.420000017,1,2.840000033,31.74550056,32.02435303,31.12390709,439.9657593,402.0147705,21.59009933,30.84100914,46.50587845,66.43268585,500.3799744,1498.794922,18.32587814,101.384697,6.224188805,-0.572485685,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833966624,0.007960459,305.174353,304.8955006,239.8071821,-1.345211909,4.781669131,47.16361812,16.32260898,31.8849268,4.744070145,0.468673991,3.126806366,1.61726378,0.300038916,30.20351019,0.741042304,69.93002644,388.4911761,0.051210527
4,C,20,w,C-20,HIE3,21,10:50:04,3805,0,29.01020872,0.605178511,300.9940088,8.586113431,1.675272133,32.40154648,6,1.420000017,1,2.840000033,31.93505669,32.40154648,31.08200264,440.0273438,401.1099854,21.6858902,31.65597725,46.2129364,67.45933533,500.3554077,1501.018921,12.38591862,101.3842545,6.280585289,-0.621813536,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83392568,0.008586113,305.5515465,305.0850567,240.163022,-1.690954472,4.884689785,48.17996454,16.52398729,32.16830158,4.820759556,0.498873127,3.209417652,1.611341903,0.319872832,30.51605317,0.750402682,70.55262093,387.3199215,0.052843816
4,C,20,w,C-20,HIE3,22,10:51:34,3895,0,5.15852942,0.489200904,400.6606374,6.694725633,1.566150183,31.11471558,6,1.420000017,1,2.840000033,31.70994568,31.11471558,31.09534836,440.1032104,430.4619751,21.54995728,29.34209251,46.51281738,63.33113861,500.3728638,100.2547607,20.80696106,101.3840561,6.075324059,-0.491999388,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833954773,0.006694726,304.2647156,304.8599457,16.04076136,-3.19467671,4.540970536,44.78978955,15.44769704,31.41233063,4.618533438,0.41731653,2.974820353,1.643713085,0.266451071,40.62060053,0.930768943,69.44611002,428.0098573,0.008369896
4,A,28,w,A-28,HIE3,23,10:56:46,4208,0,26.21245588,0.382585872,267.5300169,6.32424892,1.82695317,32.43035126,6,1.420000017,1,2.840000033,31.76499748,32.43035126,31.10476875,434.0980225,399.6374817,22.88583755,30.23962021,49.24003983,65.06207275,500.3960266,1498.72168,31.26195717,101.3796692,6.260626793,-0.520779371,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833993378,0.006324249,305.5803513,304.9149975,239.7954634,-0.554130322,4.892635863,48.26052306,18.02090285,32.09767437,4.80154553,0.337165221,3.065682693,1.735862836,0.214386996,27.12210462,0.669431746,65.74783701,387.1773356,0.04451222
4,A,28,w,A-28,HIE3,24,10:58:32,4312.5,0,26.36931165,0.392972672,270.1646772,6.490310014,1.830669734,32.55574036,6,1.420000017,1,2.840000033,31.83111382,32.55574036,31.10309029,434.8882141,400.1546326,23.00007057,30.54486847,49.30163193,65.47422791,500.3763733,1499.185181,28.76148605,101.3815842,6.408453941,-0.547180891,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833960622,0.00649031,305.7057404,304.9811138,239.8696235,-0.647631115,4.927356887,48.60209009,18.05722162,32.19342709,4.827611032,0.345206256,3.096687154,1.730923879,0.219590826,27.38972296,0.675150692,66.01806184,387.6199247,0.044911284
4,A,28,w,A-28,HIE3,25,11:00:02,4402.5,0,5.616735811,0.341677228,385.5923282,5.172878703,1.655444808,31.35351563,6,1.420000017,1,2.840000033,31.76667213,31.35351563,31.104702,434.8127136,425.4386597,23.05355835,29.07607841,49.59529114,62.55158234,500.3691101,99.23632813,16.6402626,101.3778305,5.900794029,-0.455607176,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833948517,0.005172879,304.5035156,304.9166721,15.87781215,-2.433325263,4.603114558,45.40553427,16.32945586,31.56009388,4.657469501,0.304984843,2.947669749,1.709799751,0.193604229,39.09051369,0.906340596,66.65678527,422.7687325,0.008855753
4,A,19,w,A-19,HIE3,26,11:04:20,4662,0,25.61242897,0.523456541,299.6580386,7.494833609,1.649957803,32.44521332,6,1.420000017,1,2.840000033,31.83818054,32.44521332,31.09726334,433.8764648,399.5737,23.32848167,32.02767944,49.9819603,68.62024689,500.3765869,1500.01062,80.30083466,101.3742599,6.269598961,-0.610110044,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833960978,0.007494834,305.5952133,304.9881805,240.0016939,-1.148647076,4.896740105,48.30358423,16.27590479,32.14169693,4.813513958,0.44199072,3.246782301,1.566731656,0.282565729,30.3776119,0.74994435,70.35837511,387.3987779,0.046516638
4,A,19,w,A-19,HIE3,27,11:06:05,4766,0,26.04621254,0.522781234,298.0888775,7.539881574,1.661389904,32.55560684,6,1.420000017,1,2.840000033,31.8505764,32.55560684,31.08482361,434.5355835,399.68927,23.46416473,32.2141571,50.24111557,68.97647095,500.365509,1499.832031,81.45691681,101.3818207,6.181372643,-0.614905119,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833942515,0.007539882,305.7056068,305.0005764,239.9731196,-1.186240415,4.927319803,48.60161092,16.38745381,32.20309162,4.830248712,0.441509157,3.265929899,1.564318813,0.282250827,30.22079313,0.745801551,70.32478523,387.308148,0.047292945
4,A,19,w,A-19,HIE3,28,11:07:35,4855.5,0,5.040502977,0.423982157,394.8543538,5.958734575,1.574799652,31.58579636,6,1.420000017,1,2.840000033,31.77727127,31.58579636,31.10248756,435.818634,426.7255554,23.5487709,30.47613907,50.62802505,65.52132416,500.3749084,100.6190338,74.96438599,101.3734589,5.930121422,-0.530697584,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833958181,0.005958735,304.7357964,304.9272713,16.09904505,-2.868473466,4.664271282,46.01077377,15.53463471,31.68153381,4.689682961,0.368908061,3.08947163,1.600211331,0.234954784,40.02775159,0.92531218,69.45452217,424.3295417,0.008250326
4,C,25,w,C-25,HIE3,29,11:11:51,5113,0,29.7173816,0.525103799,282.4184528,7.175098087,1.576081391,32.17466736,6,1.420000017,1,2.840000033,31.79418373,32.17466736,31.09981537,434.9346313,395.8920288,23.69358635,32.0222435,50.89381027,68.78376007,500.3449097,1499.716309,12.00435257,101.3799438,6.312811852,-0.602007627,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833908183,0.007175098,305.3246674,304.9441837,239.954604,-0.951578221,4.822494639,47.56852742,15.54628392,31.98442554,4.770875497,0.443164574,3.246413248,1.524462249,0.283333397,28.63156689,0.713372415,71.2748057,381.7658088,0.055481674
4,C,25,w,C-25,HIE3,30,11:13:35,5215.5,0,30.87312474,0.52959629,277.7194086,7.24675535,1.580370105,32.22024536,6,1.420000017,1,2.840000033,31.79273033,32.22024536,31.09898949,434.8646545,394.4179688,23.68993759,32.10045624,50.89361572,68.96212006,500.382782,1499.565674,10.43460083,101.3868256,6.324744225,-0.596216917,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833971303,0.007246755,305.3702454,304.9427303,239.9305024,-0.99563083,4.834933462,47.68798545,15.58752921,32.00648785,4.776836994,0.446360138,3.254563357,1.522273637,0.285423679,28.15708924,0.704124636,71.30609278,379.7423639,0.057971986
4,C,25,w,C-25,HIE3,31,11:15:05,5305.5,0,5.229482345,0.439718882,394.4737803,5.735273227,1.46971744,31.12369347,6,1.420000017,1,2.840000033,31.70458412,31.12369347,31.0979557,434.9153442,425.7177429,23.64839554,30.31648827,51.05700684,65.45346069,500.4189453,99.83163452,10.2974596,101.382988,5.907294273,-0.522486448,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834031576,0.005735273,304.2736935,304.8545841,15.97306117,-2.700438134,4.543293605,44.81317522,14.49668696,31.41413879,4.619008177,0.380764837,3.073576165,1.545432012,0.242654675,39.99293053,0.926608738,70.89461955,423.2318975,0.008759788
4,B,22,w,Bw-22,HIE3,32,11:19:06,5548,0,25.40948122,0.655132257,318.1048352,7.730610111,1.414301917,31.72418594,6,1.420000017,1,2.840000033,31.65676689,31.72418594,31.1001091,434.7243958,400.5427246,23.44961739,32.41893387,50.76557922,70.18305969,500.3720398,1499.059814,7.992179871,101.3833771,6.343420982,-0.629599333,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8339534,0.00773061,304.8741859,304.8067669,239.849565,-1.195942285,4.701042914,46.36897142,13.95003755,31.69047642,4.692062749,0.532333393,3.286740997,1.405321752,0.341921336,32.25054246,0.794184529,74.55178503,388.4642742,0.048764386
